left;top;width;height;transcription
[620, 619, 610, 629, 636];[291, 294, 754, 754, 294];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
569;202;20;165;26.844.403-1
526;176;23;561;MATRANGOLO MOTOMITSU ACEDO
493;99;20;145;DA CUNHA
[452, 451, 469, 469];[99, 177, 177, 99];-1;-1;FILIAÇÃO
412;98;24;588;HILDEPABLO GNECCO CRESPILHO
372;96;25;461;TERUIA VAINER SPEZZANO
[336, 333, 350, 352];[97, 230, 230, 94];-1;-1;NATURALIDADE
289;97;28;152;IÇARA-SC
[259, 257, 272, 272];[95, 208, 207, 94];-1;-1;DOC ORIGEM
219;92;24;178;SILVÂNIA-GO
254;222;21;330;C.NAS=147 LV=67 FL=63
179;144;19;188;648.874.232-92
[177, 177, 192, 192];[94, 124, 124, 93];-1;-1;CPF
102;91;19;74;NH 57
[74, 70, 87, 91];[391, 630, 627, 391];-1;-1;LEI Nº7 116 DE 29/08/83
130;312;20;275;KOSHIN GARITEZI RALSTON
[108, 103, 117, 121];[392, 609, 608, 393];-1;-1;ASSINATURA DO DIRETOR
91;795;18;58;5 VIA
286;702;20;142;06/05/1984
[324, 320, 335, 339];[724, 915, 914, 722];-1;-1;DATA DE NASCIMENTO
559;709;20;123;11/12/1955
[555, 554, 570, 571];[592, 690, 689, 592];-1;-1;EXPEDIÇÃO
[588, 587, 571, 573];[593, 663, 663, 593];-1;-1;DATA DE
[582, 580, 596, 597];[103, 186, 186, 101];-1;-1;REGISTRO
[565, 563, 579, 579];[102, 160, 159, 103];-1;-1;GERAL
[531, 529, 544, 544];[100, 155, 154, 101];-1;-1;NOME
