left;top;width;height;transcription
[50, 59, 80, 73];[760, 299, 300, 760];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[88, 89, 104, 103];[950, 864, 864, 951];-1;-1;REGISTRO
[120, 119, 105, 105];[951, 894, 896, 952];-1;-1;GERAL
94;710;18;144;15.354.107-6
156;705;19;182;DONDON RAIS
[175, 177, 162, 161];[950, 901, 901, 951];-1;-1;NOME
[240, 241, 221, 221];[953, 876, 877, 953];-1;-1;FILIAÇÃO
246;583;20;367;MARLETA CANDOLO FARA
303;586;20;362;IHARA VAITKUNAS OCAM
[351, 354, 339, 335];[954, 822, 823, 955];-1;-1;NATURALIDADE
358;775;26;175;ÂNGULO-PR
[422, 424, 438, 438];[957, 838, 838, 957];-1;-1;DOC ORIGEM
442;827;24;126;UAUÁ-BA
505;690;20;197;338.146.919-38
[525, 526, 509, 507];[959, 922, 922, 959];-1;-1;CPF
417;415;23;413;C.NAS=498 LV=342 FL=134
[591, 594, 577, 576];[644, 426, 426, 645];-1;-1;ASSINATURA DO DIRETOR
566;216;19;62;8 VIA
375;140;19;125;27/01/1955
[344, 348, 364, 361];[309, 117, 118, 310];-1;-1;DATA DE NASCIMENTO
105;145;18;114;23/03/1961
[109, 111, 96, 95];[464, 389, 389, 463];-1;-1;DATA DE
[126, 127, 111, 110];[463, 364, 364, 464];-1;-1;EXPEDIÇÃO
527;341;20;328;MACHLINE ASAMI CERU
