left;top;width;height;transcription
[514, 321, 322, 515];[36, 38, 53, 51];-1;-1;LEI Nº7 116 DE 29/08/83
[516, 339, 339, 516];[66, 67, 79, 77];-1;-1;ASSINATURA DO DIRETOR
318;82;260;17;MARENGO ABDUCHI MANHOLER
150;67;49;15;3 VIA
697;59;63;16;NH 84
[760, 733, 734, 760];[119, 120, 133, 131];-1;-1;CPF
582;122;138;20;222.828.412-20
652;160;106;19;PILÕES-PB
[759, 667, 668, 761];[186, 189, 202, 201];-1;-1;DOC ORIGEM
379;196;281;16;C.NAS=433 LV=115 FL=97
644;223;117;19;ARAÇAS-BA
[763, 652, 652, 762];[253, 255, 267, 266];-1;-1;NATURALIDADE
467;293;294;15;COMARIN TUFANI MAURICIO
[263, 110, 110, 262];[258, 260, 273, 270];-1;-1;DATA DE NASCIMENTO
185;226;96;21;07/09/1961
524;322;238;20;ELIESER MUKAI KULLER
[763, 698, 699, 762];[352, 352, 368, 367];-1;-1;FILIAÇÃO
392;394;372;16;ESPANHOL NAZARRE CONCHETI
[763, 718, 719, 764];[419, 419, 433, 431];-1;-1;NOME
[763, 716, 717, 763];[448, 449, 462, 460];-1;-1;GERAL
[762, 696, 696, 763];[476, 477, 464, 463];-1;-1;REGISTRO
547;461;135;17;24.102.560-6
[607, 240, 241, 607];[503, 504, 519, 517];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
170;466;114;16;07/07/2006
[375, 296, 296, 374];[452, 454, 467, 467];-1;-1;EXPEDIÇÃO
[374, 315, 315, 375];[481, 480, 467, 468];-1;-1;DATA DE
