left;top;width;height;transcription
[600, 227, 227, 601];[541, 535, 514, 521];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
511;485;146;19;28.087.263-4
[760, 694, 694, 761];[483, 482, 495, 497];-1;-1;REGISTRO
[762, 716, 716, 765];[470, 469, 479, 481];-1;-1;GERAL
[762, 719, 719, 763];[440, 439, 452, 454];-1;-1;NOME
369;418;366;19;VERILLO SELMIKAITIS ELIDA
[763, 700, 700, 764];[387, 387, 372, 374];-1;-1;FILIAÇÃO
406;352;331;20;GIANNONI BAQUE HAKA
342;317;396;20;BILLAR ANECI MASCHERPA
[765, 655, 656, 765];[266, 265, 279, 278];-1;-1;NATURALIDADE
630;248;108;16;COTIA-SP
[766, 674, 674, 766];[199, 197, 211, 211];-1;-1;DOC ORIGEM
324;209;313;19;C.NAS=59 LV=491 FL=181
617;177;124;23;HUMAITÁ-RS
540;146;161;17;959.273.476-30
[767, 740, 739, 767];[131, 131, 143, 143];-1;-1;CPF
683;90;58;15;NH 16
[518, 323, 324, 517];[49, 45, 60, 63];-1;-1;LEI Nº7 116 DE 29/08/83
385;96;166;9;MASATOSHI PIERRO COUTO
[516, 338, 338, 516];[77, 73, 86, 89];-1;-1;ASSINATURA DO DIRETOR
125;80;48;15;7 VIA
145;240;106;15;29/01/2009
[253, 94, 94, 254];[273, 271, 257, 259];-1;-1;DATA DE NASCIMENTO
142;482;106;16;31/08/1989
[363, 308, 307, 362];[479, 478, 491, 493];-1;-1;DATA DE
[363, 284, 284, 363];[462, 461, 477, 477];-1;-1;EXPEDIÇÃO
