left;top;width;height;transcription
[399, 632, 632, 398];[706, 703, 681, 685];-1;-1;LEI Nº7 116 DE 29/08/83
334;628;310;14;JULLIANA VENDRAMIN GRASSIA
[409, 614, 617, 408];[671, 668, 649, 655];-1;-1;ASSINATURA DO DIRETOR
168;559;224;23;883.345.676-50
122;644;93;24;NH 40
126;585;37;18;CPF
121;518;239;23;TAPARUBA-MG
123;502;113;15;DOC ORIGEM
122;415;130;17;NATURALIDADE
236;468;542;33;CMC= LAGUNA CARAPÃ-MS ,SEDE
119;423;234;29;IVOLÂNDIA-GO
117;338;525;29;VANNUCHI INOCENCIO ALTAIR
117;303;414;22;CHALELLA CADIOLI SCRICH
121;287;77;17;FILIAÇÃO
116;216;462;24;TATIT SCANAVINI MOMESSO
118;205;54;17;NOME
121;167;52;17;GERAL
120;150;80;16;REGISTRO
208;132;188;23;37.180.993-9
579;145;72;17;DATA DE
580;160;95;22;EXPEDIÇÃO
678;130;141;20;23/07/1967
[288, 726, 724, 287];[119, 115, 94, 97];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[714, 902, 900, 711];[426, 426, 409, 412];-1;-1;DATA DE NASCIMENTO
712;428;114;18;19/03/1998
775;639;59;18;2 VIA
