left;top;width;height;transcription
[675, 670, 644, 650];[282, 728, 728, 279];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
602;204;22;175;70.773.444-7
[622, 621, 607, 608];[109, 189, 187, 108];-1;-1;REGISTRO
[589, 589, 603, 604];[108, 161, 159, 108];-1;-1;GERAL
[564, 563, 548, 549];[109, 158, 158, 107];-1;-1;NOME
514;105;23;535;KALLEU KRONEMBERGER DAHNE
[480, 479, 461, 463];[106, 182, 181, 106];-1;-1;FILIAÇÃO
425;103;28;426;ALMIR GIRALDI BAGNI
383;102;27;440;RABIATTI PARDI VERDE
[353, 350, 335, 337];[103, 232, 230, 103];-1;-1;NATURALIDADE
303;102;25;195;CAAPORÃ-PB
[267, 264, 250, 251];[102, 213, 212, 101];-1;-1;DOC ORIGEM
206;100;31;207;CAIÇARA-RS
[179, 178, 163, 163];[101, 133, 133, 100];-1;-1;CPF
173;145;22;211;630.084.925-25
87;96;22;82;NH 19
[74, 70, 49, 54];[378, 610, 609, 377];-1;-1;LEI Nº7 116 DE 29/08/83
73;767;18;61;9 VIA
115;314;13;209;MANGETTI QUEIQUE JAIME
[88, 87, 104, 105];[390, 598, 597, 390];-1;-1;ASSINATURA DO DIRETOR
[345, 343, 327, 330];[708, 897, 897, 708];-1;-1;DATA DE NASCIMENTO
289;698;20;142;24/11/2020
251;218;26;442;C.NAS=436 LV=43 FL=107
592;685;23;152;01/02/1956
[616, 615, 599, 599];[580, 648, 647, 579];-1;-1;DATA DE
[581, 580, 598, 598];[581, 673, 672, 579];-1;-1;EXPEDIÇÃO
