left;top;width;height;transcription
[98, 96, 118, 123];[761, 313, 312, 760];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
146;683;22;176;50.788.738-4
235;568;20;387;CHUMA KARIME PETRONIO
318;628;18;325;OVALLE KINDER JAKOCIUK
361;612;19;343;ZALLA CICERI CHEOHEM
442;813;18;137;BURITIS-RO
482;538;19;293;C.NAS=93 LV=116 FL=370
526;768;18;181;PALMEIRAS-BA
566;727;19;175;301.774.525-28
656;871;19;75;NH 80
[717, 716, 697, 697];[642, 413, 414, 643];-1;-1;LEI Nº7 116 DE 29/08/83
638;482;15;238;TIEZZI DJAMILA CHARLIE
[680, 678, 664, 665];[644, 430, 432, 643];-1;-1;ASSINATURA DO DIRETOR
[623, 623, 606, 607];[942, 908, 909, 941];-1;-1;CPF
[433, 431, 446, 447];[942, 815, 816, 943];-1;-1;NATURALIDADE
[304, 305, 320, 320];[945, 870, 870, 945];-1;-1;FILIAÇÃO
[163, 163, 176, 178];[947, 868, 868, 948];-1;-1;REGISTRO
[198, 198, 182, 182];[946, 893, 894, 950];-1;-1;GERAL
[220, 220, 235, 234];[946, 895, 895, 948];-1;-1;NOME
[160, 160, 176, 176];[475, 410, 410, 476];-1;-1;DATA DE
[196, 196, 177, 179];[473, 382, 385, 474];-1;-1;EXPEDIÇÃO
143;257;18;122;11/01/1980
438;255;18;116;08/06/2020
650;218;18;59;8 VIA
[518, 519, 535, 534];[941, 834, 834, 941];-1;-1;DOC ORIGEM
[430, 429, 443, 445];[340, 150, 150, 339];-1;-1;DATA DE NASCIMENTO
562;393;28;195;06752/3830
