left;top;width;height;transcription
[507, 504, 523, 524];[211, 581, 581, 209];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
476;149;15;116;04.176.656-8
[491, 489, 477, 476];[50, 123, 123, 48];-1;-1;REGISTRO
[461, 460, 473, 473];[50, 100, 99, 49];-1;-1;GERAL
[421, 419, 435, 434];[50, 95, 94, 50];-1;-1;NOME
430;130;20;252;TIFFANY KARIN RANVAUD
381;129;14;241;RIBALDO MECCHI TIVERON
[366, 366, 381, 380];[50, 118, 117, 50];-1;-1;FILIAÇÃO
326;68;20;219;KOGAN SHINDO TESIN
294;128;16;111;NASCIMENTO
[275, 274, 289, 289];[52, 163, 163, 52];-1;-1;NATURALIDADE
257;51;17;262;SENADOR JOSÉ BENTO-MG
[211, 210, 194, 194];[50, 148, 148, 50];-1;-1;DOC ORIGEM
[134, 133, 120, 120];[50, 79, 79, 50];-1;-1;CPF
202;165;17;161;JOÃO PESSOA-PB
174;167;15;243;CMC= PERI MIRIM-MA ,SEDE
146;166;15;256;C.NAS=398 LV=267 FL=195
121;89;14;135;421.855.932-50
[37, 34, 50, 51];[296, 493, 493, 296];-1;-1;LEI Nº7 116 DE 29/08/83
[59, 57, 70, 70];[304, 489, 488, 303];-1;-1;ASSINATURA DO DIRETOR
87;385;11;195;RHUANN PRYSCILLA KAWACHI
[288, 286, 273, 273];[548, 712, 712, 546];-1;-1;DATA DE NASCIMENTO
470;503;20;96;10/01/2004
[458, 458, 475, 473];[416, 499, 499, 416];-1;-1;EXPEDIÇÃO
[489, 489, 475, 474];[416, 479, 478, 417];-1;-1;DATA DE
254;502;18;114;17/04/2002
