left;top;width;height;transcription
[50, 59, 41, 33];[596, 229, 229, 597];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
74;520;20;138;44.204.911-0
141;409;20;332;VILLA OROSCO ENOCH
[83, 86, 71, 73];[749, 681, 682, 750];-1;-1;REGISTRO
[99, 100, 88, 87];[749, 704, 704, 750];-1;-1;GERAL
[127, 129, 116, 115];[749, 707, 706, 750];-1;-1;NOME
[196, 198, 183, 182];[751, 688, 688, 751];-1;-1;FILIAÇÃO
206;437;18;301;POSSETI TERCARIOLI HIT
240;343;20;396;ZANDONA INGRID HERMANO
[305, 310, 297, 293];[250, 94, 94, 252];-1;-1;DATA DE NASCIMENTO
316;157;17;104;15/12/1953
342;305;20;337;C.NAS=150 LV=414 FL=92
[361, 363, 350, 348];[755, 664, 664, 754];-1;-1;DOC ORIGEM
[292, 296, 283, 281];[752, 646, 646, 753];-1;-1;NATURALIDADE
305;554;16;187;CARINHANHA-BA
367;593;27;148;LENÇÓIS-BA
406;539;18;163;296.401.822-73
[429, 430, 417, 418];[756, 728, 729, 756];-1;-1;CPF
470;693;15;55;NH 86
458;368;11;183;LASCIO JAMRA MAGGIOTTO
[489, 492, 479, 477];[516, 340, 341, 515];-1;-1;ASSINATURA DO DIRETOR
[516, 521, 505, 501];[517, 326, 326, 518];-1;-1;LEI Nº7 116 DE 29/08/83
482;133;16;53;6 VIA
83;143;18;116;06/07/1967
[93, 94, 80, 81];[355, 302, 301, 357];-1;-1;DATA DE
[109, 110, 95, 94];[356, 279, 279, 357];-1;-1;EXPEDIÇÃO
