left;top;width;height;transcription
602;293;23;464;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
572;254;21;168;65.445.569-7
574;103;17;87;REGISTRO
555;102;17;57;GERAL
508;101;18;55;NOME
447;101;20;81;FILIAÇÃO
416;109;26;290;MALAMAN IRIA H
376;106;23;276;TOKIO MARCATTI
331;101;19;136;NATURALIDADE
302;106;22;211;CAPUTIRA-MG
244;102;17;115;DOC ORIGEM
152;98;19;35;CPF
152;152;20;188;677.556.542-90
521;178;19;428;GOTARDELO RONCHI CAMBRIA
216;104;22;337;C.NAS=190 LV=16 FL=316
192;104;16;157;CORRENTE-PI
[89, 86, 101, 102];[408, 628, 628, 407];-1;-1;ASSINATURA DO DIRETOR
[57, 56, 75, 76];[400, 646, 646, 400];-1;-1;LEI Nº7 116 DE 29/08/83
574;758;16;114;03/04/1968
[588, 587, 571, 572];[597, 675, 672, 597];-1;-1;DATA DE
[554, 555, 572, 571];[600, 698, 696, 597];-1;-1;EXPEDIÇÃO
[344, 343, 326, 328];[914, 718, 720, 916];-1;-1;DATA DE NASCIMENTO
303;758;16;106;26/04/2000
