left;top;width;height;transcription
[740, 273, 274, 740];[635, 621, 599, 613];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
677;577;147;20;01.100.612-2
602;499;324;22;ELSTER SHINSEI KIYO
[929, 878, 879, 931];[535, 533, 519, 521];-1;-1;NOME
[856, 932, 933, 856];[457, 458, 443, 441];-1;-1;FILIAÇÃO
[846, 930, 930, 846];[586, 589, 571, 571];-1;-1;REGISTRO
[930, 871, 871, 928];[554, 553, 567, 570];-1;-1;GERAL
377;418;550;23;BREMENKAMP SOMBRA VALENSIA
543;384;381;22;VOLPE SIGNORETI EUSTA
[934, 801, 801, 937];[340, 337, 322, 327];-1;-1;NATURALIDADE
563;309;366;20;SANTANA DA VARGEM-MG
430;267;377;23;C.NAS=44 LV=33 FL=189
731;231;200;20;CARIACICA-ES
688;192;195;20;218.424.550-01
[936, 824, 824, 938];[261, 256, 243, 246];-1;-1;DOC ORIGEM
[940, 907, 910, 941];[180, 180, 163, 165];-1;-1;CPF
864;117;74;19;NH 27
328;120;392;18;TARRATACA CANTINELLI GUILHE
[642, 422, 423, 640];[98, 92, 109, 114];-1;-1;ASSINATURA DO DIRETOR
[643, 406, 405, 642];[65, 59, 77, 85];-1;-1;LEI Nº7 116 DE 29/08/83
179;99;60;18;4 VIA
206;295;124;19;23/09/1993
[305, 109, 110, 305];[325, 319, 307, 311];-1;-1;DATA DE NASCIMENTO
204;564;116;18;20/04/1972
[435, 368, 370, 437];[575, 573, 559, 562];-1;-1;DATA DE
[438, 342, 343, 435];[543, 539, 558, 559];-1;-1;EXPEDIÇÃO
