left;top;width;height;transcription
[73, 70, 48, 55];[764, 292, 293, 767];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
88;717;16;134;52.323.194-5
[113, 112, 100, 99];[959, 872, 872, 961];-1;-1;REGISTRO
[131, 132, 116, 116];[959, 900, 901, 958];-1;-1;GERAL
[164, 164, 149, 151];[958, 904, 905, 958];-1;-1;NOME
[243, 242, 224, 227];[956, 877, 878, 959];-1;-1;FILIAÇÃO
237;632;19;323;JANA SORGINI FAILACHE
276;587;19;367;GIULIANI GATOS STANZIONE
[358, 358, 341, 343];[954, 818, 819, 957];-1;-1;NATURALIDADE
357;661;16;289;BIAGGIONI TABARY DYODI
393;515;19;309;C.NAS=59 LV=117 FL=494
[436, 437, 422, 423];[955, 839, 840, 956];-1;-1;DOC ORIGEM
432;715;18;237;NACIP RAYDAN-MG
[501, 501, 518, 516];[955, 920, 920, 955];-1;-1;CPF
546;476;11;215;MATTIAZZI YORIKO BARABASZ
551;885;18;65;NH 16
[568, 567, 582, 585];[647, 421, 422, 648];-1;-1;ASSINATURA DO DIRETOR
[618, 615, 598, 599];[646, 401, 401, 647];-1;-1;LEI Nº7 116 DE 29/08/83
353;235;16;105;30/07/1978
[336, 338, 354, 352];[113, 314, 314, 113];-1;-1;DATA DE NASCIMENTO
84;234;16;107;05/04/1956
[94, 93, 110, 110];[455, 386, 386, 454];-1;-1;DATA DE
[127, 127, 111, 111];[455, 354, 355, 456];-1;-1;EXPEDIÇÃO
548;177;16;53;1 VIA
160;524;20;428;MELLEIRO ALTEVIR SOBREIRO
