left;top;width;height;transcription
[616, 602, 585, 597];[309, 768, 769, 308];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
556;210;19;158;56.894.354-5
[579, 579, 564, 565];[100, 185, 185, 99];-1;-1;REGISTRO
[548, 546, 561, 562];[100, 160, 156, 100];-1;-1;GERAL
[530, 527, 511, 515];[97, 152, 151, 98];-1;-1;NOME
474;111;26;450;MELARA VAZ SERPELONI
[453, 450, 434, 435];[97, 177, 176, 97];-1;-1;FILIAÇÃO
397;112;26;522;HELVIO DOMBROWSKI ARADI
359;109;26;511;CAMELO SALVADOR TRONCO
[337, 332, 317, 321];[94, 230, 231, 97];-1;-1;NATURALIDADE
[258, 257, 240, 243];[95, 209, 209, 95];-1;-1;DOC ORIGEM
[180, 178, 162, 164];[97, 129, 128, 95];-1;-1;CPF
101;108;19;75;NH 75
177;156;20;199;165.152.553-65
217;106;26;191;ARABUTÃ-SC
291;111;23;253;NORMANDIA-RR
[68, 60, 42, 49];[418, 654, 653, 414];-1;-1;LEI Nº7 116 DE 29/08/83
104;376;14;219;ELIDA LAET CALDORIN
[84, 75, 92, 98];[416, 633, 632, 418];-1;-1;ASSINATURA DO DIRETOR
81;810;18;57;7 VIA
278;714;20;142;20/06/1983
[318, 312, 297, 303];[724, 920, 918, 724];-1;-1;DATA DE NASCIMENTO
251;233;24;419;C.NAS=319 LV=241 FL=199
[565, 568, 553, 550];[664, 590, 590, 662];-1;-1;DATA DE
[535, 531, 550, 553];[590, 686, 686, 590];-1;-1;EXPEDIÇÃO
543;710;20;141;03/04/1969
