left;top;width;height;transcription
[61, 72, 54, 44];[596, 230, 229, 596];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
77;545;18;137;30.763.573-9
[91, 93, 81, 80];[748, 682, 683, 751];-1;-1;REGISTRO
[106, 108, 96, 95];[749, 704, 705, 750];-1;-1;GERAL
[136, 137, 126, 125];[751, 708, 708, 751];-1;-1;NOME
142;357;20;404;NORCHETE MARONESI LINUS
[204, 204, 190, 191];[752, 690, 690, 753];-1;-1;FILIAÇÃO
209;254;20;509;SORRENTINO SACOMAN BROCHMAN
241;420;19;345;GALVANO NAYLOR SAKA
303;592;22;172;TACAIMBÓ-PE
[290, 293, 305, 302];[755, 648, 648, 755];-1;-1;NATURALIDADE
[368, 370, 357, 357];[756, 665, 666, 758];-1;-1;DOC ORIGEM
370;578;23;188;PAPANDUVA-SC
409;566;19;160;582.950.849-41
[438, 437, 426, 426];[758, 731, 731, 759];-1;-1;CPF
474;699;18;68;NH 22
[529, 534, 518, 515];[519, 331, 329, 520];-1;-1;LEI Nº7 116 DE 29/08/83
466;310;14;272;POIANI PECORARO SHIZUKA
[499, 504, 491, 487];[518, 344, 345, 519];-1;-1;ASSINATURA DO DIRETOR
488;155;16;55;9 VIA
314;171;21;112;14/05/1956
[303, 308, 321, 317];[257, 105, 105, 258];-1;-1;DATA DE NASCIMENTO
88;163;18;116;21/11/1963
[89, 91, 103, 101];[360, 303, 303, 361];-1;-1;DATA DE
[118, 120, 105, 104];[360, 283, 282, 361];-1;-1;EXPEDIÇÃO
345;356;19;309;C.NAS=56 LV=210 FL=462
