left;top;width;height;transcription
[57, 60, 41, 40];[596, 226, 226, 598];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
73;541;15;117;97.183.107-5
[73, 75, 87, 88];[757, 684, 684, 759];-1;-1;REGISTRO
[103, 104, 91, 91];[757, 707, 708, 758];-1;-1;GERAL
[143, 145, 129, 130];[757, 712, 713, 757];-1;-1;NOME
114;299;20;379;PATROCINIA PINHABEL CHIARANTANO
169;400;14;278;FACUNDO BROCATTO SHERFIS
[198, 198, 183, 184];[757, 689, 690, 757];-1;-1;FILIAÇÃO
223;425;15;314;BALARINI BENEDETTE FUENTES
254;607;12;72;PEREIRA
[289, 290, 275, 275];[755, 644, 644, 755];-1;-1;NATURALIDADE
290;540;17;215;TENENTE ANANIAS-RN
[353, 354, 370, 370];[757, 659, 659, 757];-1;-1;DOC ORIGEM
[430, 431, 444, 444];[757, 728, 728, 757];-1;-1;CPF
348;402;14;239;CACHOEIRA DOURADA-MG
371;298;19;342;CMC= RIBEIRÃO CORRENTE-SP ,SEDE
403;397;15;244;C.NAS=16 LV=373 FL=487
429;583;14;135;542.424.087-90
[527, 530, 514, 513];[511, 314, 314, 511];-1;-1;LEI Nº7 116 DE 29/08/83
[505, 507, 494, 494];[503, 318, 319, 504];-1;-1;ASSINATURA DO DIRETOR
467;255;9;167;FUSCHINI EDIMUNDO REDI
[276, 278, 291, 291];[259, 95, 95, 261];-1;-1;DATA DE NASCIMENTO
74;207;15;99;08/09/2005
[106, 106, 89, 91];[391, 308, 308, 391];-1;-1;EXPEDIÇÃO
[75, 75, 89, 90];[391, 328, 329, 390];-1;-1;DATA DE
292;191;18;116;26/07/1993
