left;top;width;height;transcription
[426, 423, 409, 412];[178, 460, 460, 176];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
381;115;12;92;66.214.814-9
331;55;12;190;LEARDI TAIAR MALVESI
[360, 360, 350, 350];[62, 94, 94, 62];-1;-1;NOME
[393, 393, 384, 385];[62, 111, 112, 62];-1;-1;REGISTRO
[383, 374, 373, 382];[62, 62, 97, 96];-1;-1;GERAL
282;54;12;234;ALEXSANDER HIROTO VIANA
257;56;12;195;BONIZI LEPORI GIRALDO
[311, 310, 299, 299];[62, 110, 109, 62];-1;-1;FILIAÇÃO
[236, 235, 225, 226];[62, 144, 143, 61];-1;-1;NATURALIDADE
209;55;13;158;PORTO GRANDE-AP
188;129;11;181;C.NAS=92 LV=183 FL=381
161;54;13;153;ÁGUIA BRANCA-ES
133;84;12;110;592.087.773-16
83;55;12;44;NH 93
[134, 133, 122, 124];[62, 82, 82, 61];-1;-1;CPF
[185, 184, 175, 175];[62, 130, 130, 62];-1;-1;DOC ORIGEM
96;195;9;117;HEE SBRIGHI JUNIA
[81, 80, 89, 89];[242, 377, 374, 244];-1;-1;ASSINATURA DO DIRETOR
[57, 57, 69, 71, 57];[247, 389, 388, 242, 242];-1;-1;LEI Nº7 116 DE 29/08/83
82;480;12;38;8 VIA
207;420;12;81;08/11/1989
[233, 232, 222, 223];[444, 563, 562, 444];-1;-1;DATA DE NASCIMENTO
380;418;12;81;30/09/2015
[391, 391, 381, 381];[360, 402, 402, 360];-1;-1;DATA DE
[370, 370, 380, 381];[360, 420, 418, 359];-1;-1;EXPEDIÇÃO
