left;top;width;height;transcription
[454, 173, 174, 456];[374, 370, 382, 388];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
419;344;74;9;56.125.038-8
329;293;237;16;KUSHIMA CARESIA CAMPOLINA
[569, 540, 539, 569];[319, 317, 325, 327];-1;-1;NOME
[568, 517, 517, 570];[350, 349, 358, 359];-1;-1;REGISTRO
[568, 534, 535, 569];[339, 337, 347, 347];-1;-1;GERAL
[304, 257, 257, 303];[343, 343, 352, 353];-1;-1;DATA DE
[303, 242, 244, 304];[332, 331, 343, 343];-1;-1;EXPEDIÇÃO
172;340;61;9;05/12/2014
145;185;60;9;31/12/1984
[206, 88, 88, 206];[211, 209, 199, 200];-1;-1;DATA DE NASCIMENTO
[570, 520, 521, 571];[269, 267, 258, 259];-1;-1;FILIAÇÃO
401;244;166;9;BATISTONI REDLING RATAO
360;224;207;10;LABBATE POLLYANA DEGERING
[572, 491, 491, 571];[207, 205, 216, 218];-1;-1;NATURALIDADE
492;192;76;8;SABOEIRO-CE
[572, 504, 504, 572];[166, 165, 156, 156];-1;-1;DOC ORIGEM
381;137;188;12;C.NAS=355 LV=311 FL=2
509;118;62;11;TOMBOS-MG
[573, 552, 552, 574];[102, 103, 112, 112];-1;-1;CPF
495;61;75;9;960.777.049-89
[394, 244, 244, 394];[25, 22, 35, 38];-1;-1;LEI Nº7 116 DE 29/08/83
[383, 248, 248, 383];[47, 47, 57, 58];-1;-1;ASSINATURA DO DIRETOR
289;63;121;8;SALVO CLERICI KOESTER
[203, 148, 148, 205];[96, 95, 105, 104];-1;-1;PIS/PASEP
85;56;26;7;NH 88
