left;top;width;height;transcription
[737, 276, 276, 738];[642, 632, 611, 622];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
663;586;168;20;67.923.500-0
637;510;291;20;SPEKKEN TEDALDI C
[932, 855, 855, 933];[462, 460, 478, 478];-1;-1;FILIAÇÃO
[931, 848, 848, 932];[607, 605, 591, 593];-1;-1;REGISTRO
[932, 875, 875, 932];[575, 574, 588, 589];-1;-1;GERAL
[932, 879, 879, 933];[539, 538, 554, 554];-1;-1;NOME
549;431;381;20;CERNIAUSKAS RESTITUTI F
560;386;371;26;BELODI GUILHOTO AFRANI
[933, 800, 800, 934];[345, 344, 357, 361];-1;-1;NATURALIDADE
[933, 821, 822, 935];[268, 267, 281, 283];-1;-1;DOC ORIGEM
[933, 901, 901, 934];[187, 188, 202, 202];-1;-1;CPF
865;121;68;18;NH 54
692;196;186;19;764.050.427-90
618;227;314;34;TANQUE DO PIAUÍ-PI
417;271;389;22;C.NAS=457 LV=195 FL=385
689;311;242;29;TEOLÂNDIA-BA
202;303;122;19;14/10/1973
[308, 117, 117, 308];[347, 344, 329, 333];-1;-1;DATA DE NASCIMENTO
174;108;59;18;2 VIA
195;571;129;24;14/04/1981
[441, 371, 370, 442];[583, 581, 596, 598];-1;-1;DATA DE
[442, 346, 346, 442];[564, 563, 581, 583];-1;-1;EXPEDIÇÃO
[631, 390, 391, 632];[71, 67, 86, 91];-1;-1;LEI Nº7 116 DE 29/08/83
[629, 412, 412, 629];[109, 102, 116, 122];-1;-1;ASSINATURA DO DIRETOR
