left;top;width;height;transcription
[454, 173, 174, 456];[374, 370, 382, 388];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
419;344;75;10;82.485.264-3
391;293;175;16;HAUTZ INABA ALCIMAR
[569, 540, 539, 569];[319, 317, 325, 327];-1;-1;NOME
[568, 517, 517, 570];[350, 349, 358, 359];-1;-1;REGISTRO
[568, 534, 535, 569];[339, 337, 347, 347];-1;-1;GERAL
[304, 257, 257, 303];[343, 343, 352, 353];-1;-1;DATA DE
[303, 242, 244, 304];[332, 331, 343, 343];-1;-1;EXPEDIÇÃO
172;340;60;9;21/12/2004
146;183;59;11;19/02/2011
[206, 88, 88, 206];[211, 209, 199, 200];-1;-1;DATA DE NASCIMENTO
[570, 520, 521, 571];[269, 267, 258, 259];-1;-1;FILIAÇÃO
419;244;148;10;TAUFFER TRIMER ALFIER
415;224;152;10;LOGLI KASHINA VITALO
[572, 491, 491, 571];[207, 205, 216, 218];-1;-1;NATURALIDADE
497;191;71;9;SAPEAÇU-BA
[572, 504, 504, 572];[166, 165, 156, 156];-1;-1;DOC ORIGEM
363;136;206;13;C.NAS=190 LV=489 FL=198
485;121;87;8;GUARACIAMA-MG
[573, 552, 552, 574];[102, 103, 112, 112];-1;-1;CPF
495;62;76;9;628.791.824-17
[394, 244, 244, 394];[25, 22, 35, 38];-1;-1;LEI Nº7 116 DE 29/08/83
[383, 248, 248, 383];[47, 47, 57, 58];-1;-1;ASSINATURA DO DIRETOR
275;63;134;7;HONGO FONTENLA GIBERTI
[203, 148, 148, 205];[96, 95, 105, 104];-1;-1;PIS/PASEP
85;56;26;7;NH 32
