left;top;width;height;transcription
[61, 63, 41, 38];[741, 276, 276, 742];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[103, 104, 91, 91];[934, 850, 851, 935];-1;-1;REGISTRO
[122, 122, 109, 109];[934, 878, 879, 935];-1;-1;GERAL
[156, 157, 142, 143];[933, 882, 882, 934];-1;-1;NOME
94;695;16;125;68.350.173-2
96;207;16;114;01/03/1970
[124, 124, 107, 108];[441, 347, 347, 442];-1;-1;EXPEDIÇÃO
[91, 91, 106, 105];[442, 375, 376, 442];-1;-1;DATA DE
[352, 353, 339, 339];[304, 110, 111, 305];-1;-1;DATA DE NASCIMENTO
368;206;16;112;11/05/1998
564;167;16;54;5 VIA
[608, 610, 592, 589];[630, 393, 393, 632];-1;-1;LEI Nº7 116 DE 29/08/83
537;526;12;185;MYRA LAMHA DIONISIO
[574, 575, 560, 560];[632, 411, 411, 631];-1;-1;ASSINATURA DO DIRETOR
561;852;18;65;NH 61
[511, 511, 497, 498];[933, 900, 900, 935];-1;-1;CPF
483;705;18;163;233.269.515-07
[431, 431, 416, 416];[935, 822, 822, 934];-1;-1;DOC ORIGEM
[352, 353, 337, 338];[935, 801, 801, 936];-1;-1;NATURALIDADE
[236, 236, 219, 219];[935, 856, 856, 936];-1;-1;FILIAÇÃO
172;607;18;314;GRAUSO CIURRIA VATTOS
249;625;18;296;KIKUCHI ACIOLI LINDSEY
288;649;18;271;GOTARDI REPLE HERA
361;739;21;182;BRÁS PIRES-MG
405;502;18;293;C.NAS=97 LV=201 FL=398
445;776;18;141;NOBRES-MT
