left;top;width;height;transcription
[778, 296, 297, 780];[635, 628, 606, 610];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[979, 890, 892, 980];[590, 588, 573, 574];-1;-1;REGISTRO
[980, 918, 920, 980];[556, 554, 571, 571];-1;-1;GERAL
730;582;135;18;76.854.140-2
[980, 924, 925, 981];[538, 535, 519, 522];-1;-1;NOME
551;500;419;19;ATAIENA MAGGIOTTO SERENA
[979, 901, 901, 981];[458, 456, 439, 441];-1;-1;FILIAÇÃO
628;420;343;22;ARGENAU TONELLA CAUA
685;373;280;25;HARIKI JOSY ZACURA
[982, 844, 844, 983];[338, 335, 321, 323];-1;-1;NATURALIDADE
698;305;272;22;BARRA DO CHAPÉU-SP
519;263;325;22;CMC= ASTORGA-PR ,SEDE
879;230;92;20;APUÍ-AM
[981, 867, 867, 982];[257, 256, 242, 244];-1;-1;DOC ORIGEM
746;184;173;20;176.853.497-79
[983, 949, 950, 984];[177, 175, 158, 160];-1;-1;CPF
904;108;70;19;NH 03
512;108;239;12;ALAILTON EVANIL STRATICO
[668, 442, 443, 667];[86, 83, 97, 100];-1;-1;ASSINATURA DO DIRETOR
[669, 424, 424, 671];[70, 66, 48, 50];-1;-1;LEI Nº7 116 DE 29/08/83
190;102;58;18;5 VIA
237;301;116;18;29/11/1998
[332, 130, 131, 334];[331, 329, 311, 317];-1;-1;DATA DE NASCIMENTO
223;578;125;19;05/05/2006
[473, 400, 401, 472];[584, 583, 567, 569];-1;-1;DATA DE
[471, 373, 374, 472];[550, 549, 566, 569];-1;-1;EXPEDIÇÃO
