left;top;width;height;transcription
[519, 326, 326, 521];[37, 33, 49, 53];-1;-1;LEI Nº7 116 DE 29/08/83
365;83;218;13;OLTRAMARI SHIGA SUSAKI
560;124;149;15;553.633.505-72
660;158;91;15;VIGIA-PA
[760, 760, 732, 732];[122, 134, 134, 121];-1;-1;CPF
330;186;322;19;C.NAS=253 LV=439 FL=3
[758, 668, 667, 759];[190, 190, 202, 203];-1;-1;DOC ORIGEM
619;222;130;16;ARARAS-SP
[759, 649, 648, 760];[258, 256, 268, 270];-1;-1;NATURALIDADE
347;286;406;18;VADINAL MARGIOTA BOMBARDA
323;319;427;19;CLEMENTINO PAQUOLA PAGNOTTA
[753, 691, 691, 756, 756];[356, 356, 370, 369, 355];-1;-1;FILIAÇÃO
422;386;326;18;KEIDY AVILAR UNGARETTI
[756, 710, 712, 756];[423, 421, 435, 436];-1;-1;NOME
[756, 707, 707, 753];[451, 451, 463, 463];-1;-1;GERAL
[754, 685, 685, 754];[469, 466, 481, 481];-1;-1;REGISTRO
533;452;137;19;02.477.083-8
154;448;114;18;04/10/2001
154;214;114;18;11/05/2008
[251, 92, 94, 252];[250, 247, 262, 263];-1;-1;DATA DE NASCIMENTO
[600, 228, 228, 601];[503, 497, 514, 520];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[358, 281, 281, 359];[445, 444, 460, 461];-1;-1;EXPEDIÇÃO
[359, 302, 304, 361];[475, 474, 461, 462];-1;-1;DATA DE
137;51;52;16;5 VIA
696;58;60;16;NH 62
336;63;186;15;ASSINATURA DO DIRETOR
