left;top;width;height;transcription
[270, 738, 739, 269];[32, 39, 59, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
173;74;146;19;99.190.501-5
[129, 76, 75, 129];[134, 134, 148, 148];-1;-1;NOME
[78, 162, 162, 77];[82, 83, 96, 96];-1;-1;REGISTRO
[77, 136, 136, 78];[112, 113, 101, 99];-1;-1;GERAL
74;151;520;23;SCARDOVELLI NEKRYCZ YOSHINAGA
[75, 155, 155, 74];[211, 210, 226, 226];-1;-1;FILIAÇÃO
72;227;468;20;ANDRIACA MARIANNO PERPETUA
73;266;499;20;MARRANGHELLO HAMACHI GUINESI
[74, 209, 209, 73];[324, 326, 340, 338];-1;-1;NATURALIDADE
72;338;204;21;CARVALHOS-MG
197;381;346;25;C.NAS=34 LV=478 FL=354
72;413;263;25;CURIONÓPOLIS-PA
124;458;172;19;191.354.355-26
[73, 107, 107, 73];[483, 484, 498, 498];-1;-1;CPF
71;536;63;16;NH 97
295;525;288;15;NACANO DELBEM ANTEGHINI
[376, 599, 597, 375];[563, 567, 553, 549];-1;-1;ASSINATURA DO DIRETOR
[374, 614, 614, 374];[580, 583, 600, 598];-1;-1;LEI Nº7 116 DE 29/08/83
775;543;59;18;6 VIA
[711, 906, 906, 710];[330, 331, 347, 343];-1;-1;DATA DE NASCIMENTO
[187, 71, 71, 188];[405, 403, 417, 418];-1;-1;DOC ORIGEM
680;74;124;23;27/05/1962
[576, 643, 642, 575];[86, 86, 100, 98];-1;-1;DATA DE
[574, 671, 670, 573];[102, 103, 119, 119];-1;-1;EXPEDIÇÃO
681;348;140;21;10/08/1957
