left;top;width;height;transcription
[73, 80, 102, 98];[778, 296, 297, 780];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[118, 120, 135, 134];[979, 890, 892, 980];-1;-1;REGISTRO
[152, 154, 137, 137];[980, 918, 920, 980];-1;-1;GERAL
108;730;18;136;33.917.150-9
[170, 173, 189, 186];[980, 924, 925, 981];-1;-1;NOME
186;593;22;376;HINDIRA MOLINARI FUERTH
[250, 252, 269, 267];[979, 901, 901, 981];-1;-1;FILIAÇÃO
269;664;19;306;HUDABA NUEZ CENSON
309;708;25;257;TEJIN TURIM JACON
[370, 373, 387, 385];[982, 844, 844, 983];-1;-1;NATURALIDADE
385;814;18;158;JECEABA-MG
418;260;26;584;CMC= SÃO BENEDITO DO RIO PRETO-MA ,SEDE
462;796;16;175;FELIZ NATAL-MT
[451, 452, 466, 464];[981, 867, 867, 982];-1;-1;DOC ORIGEM
504;746;20;175;617.042.873-24
[531, 533, 550, 548];[983, 949, 950, 984];-1;-1;CPF
581;904;19;70;NH 72
588;501;12;250;MIYAMURA CHRISTY ZANOBIA
[622, 625, 611, 608];[668, 442, 443, 667];-1;-1;ASSINATURA DO DIRETOR
[638, 642, 660, 658];[669, 424, 424, 671];-1;-1;LEI Nº7 116 DE 29/08/83
588;190;18;59;6 VIA
389;237;18;116;09/01/2012
[377, 379, 397, 391];[332, 130, 131, 334];-1;-1;DATA DE NASCIMENTO
111;224;19;124;01/10/1988
[124, 125, 141, 139];[473, 400, 401, 472];-1;-1;DATA DE
[158, 159, 142, 139];[471, 373, 374, 472];-1;-1;EXPEDIÇÃO
