left;top;width;height;transcription
[211, 581, 581, 209];[57, 60, 41, 40];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
149;73;117;15;22.528.185-5
[50, 123, 123, 48];[73, 75, 87, 88];-1;-1;REGISTRO
[50, 100, 99, 49];[103, 104, 91, 91];-1;-1;GERAL
[50, 95, 94, 50];[143, 145, 129, 130];-1;-1;NOME
129;114;308;15;NAGAOKA DELAMANHA CADAH
128;169;226;14;JOANELLI TERAN THOMA
[50, 118, 117, 50];[198, 198, 183, 184];-1;-1;FILIAÇÃO
68;218;302;20;GUIDON BONAZZI DERNOVSEK
128;254;69;12;RIBEIRO
[52, 163, 163, 52];[289, 290, 275, 275];-1;-1;NATURALIDADE
51;292;164;14;RIO DOS BOIS-TO
[50, 148, 148, 50];[353, 354, 370, 370];-1;-1;DOC ORIGEM
[50, 79, 79, 50];[430, 431, 444, 444];-1;-1;CPF
166;348;98;15;ARAME-MA
167;370;222;21;CMC= PALMAS-TO ,SEDE
166;403;244;15;C.NAS=458 LV=344 FL=20
90;429;134;14;746.310.568-78
[296, 493, 493, 296];[527, 530, 514, 513];-1;-1;LEI Nº7 116 DE 29/08/83
[304, 489, 488, 303];[505, 507, 494, 494];-1;-1;ASSINATURA DO DIRETOR
385;467;195;9;PRESTIA YOSHIMITI CRENITTE
[548, 712, 712, 546];[276, 278, 291, 291];-1;-1;DATA DE NASCIMENTO
501;74;98;15;07/07/1990
[416, 499, 499, 416];[106, 106, 89, 91];-1;-1;EXPEDIÇÃO
[416, 479, 478, 417];[75, 75, 89, 90];-1;-1;DATA DE
500;292;114;18;09/08/1971
