left;top;width;height;transcription
[426, 423, 408, 411];[178, 460, 460, 176];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
381;115;13;92;57.714.351-7
[393, 394, 383, 384];[62, 112, 113, 61];-1;-1;REGISTRO
[373, 372, 382, 382];[62, 96, 96, 61];-1;-1;GERAL
[352, 351, 359, 361];[61, 94, 92, 61];-1;-1;NOME
332;54;17;205;EVELIZE ZAPALA OLIVEIR
[301, 299, 311, 311];[60, 110, 108, 61];-1;-1;FILIAÇÃO
282;56;11;195;TAIZE MIGUITA BERTARINI
257;55;11;231;YWASAKI SASSE FOSSALUSSA
[236, 235, 225, 227];[62, 144, 143, 61];-1;-1;NATURALIDADE
209;56;12;80;UMIRIM-CE
188;131;12;197;C.NAS=35 LV=268 FL=253
[186, 184, 173, 175];[61, 131, 131, 61];-1;-1;DOC ORIGEM
161;52;11;89;ITAPIÚNA-CE
134;84;9;89;036.098.255-70
[134, 133, 123, 123];[61, 82, 81, 60];-1;-1;CPF
85;53;12;44;NH 93
95;194;9;200;CERCHIARO GEMAQUE SALZMAN
[81, 80, 89, 91];[244, 377, 377, 244];-1;-1;ASSINATURA DO DIRETOR
[59, 57, 70, 71];[242, 388, 388, 242];-1;-1;LEI Nº7 116 DE 29/08/83
82;478;11;35;5 VIA
208;421;11;69;16/01/1978
[233, 232, 222, 223];[442, 563, 562, 442];-1;-1;DATA DE NASCIMENTO
380;419;12;78;25/02/1985
[392, 391, 382, 381];[360, 401, 402, 360];-1;-1;DATA DE
[369, 371, 380, 380];[360, 420, 418, 359];-1;-1;EXPEDIÇÃO
