left;top;width;height;transcription
[225, 598, 599, 225];[24, 20, 39, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
154;69;126;16;49.810.159-9
[71, 136, 137, 70];[75, 74, 87, 88];-1;-1;REGISTRO
[71, 116, 115, 70];[102, 102, 89, 91];-1;-1;GERAL
[70, 113, 113, 70];[120, 119, 132, 132];-1;-1;NOME
75;130;309;21;MALACO ASAMURA TERAS
[71, 136, 135, 71];[185, 185, 202, 202];-1;-1;FILIAÇÃO
77;236;305;16;WELLISSON LESSIO KONNO
[73, 181, 180, 71];[287, 286, 298, 298];-1;-1;NATURALIDADE
80;302;85;20;AÇU-RN
179;334;281;16;C.NAS=259 LV=426 FL=165
[74, 165, 165, 73];[354, 354, 365, 367];-1;-1;DOC ORIGEM
81;370;133;15;PACAJUS-CE
120;404;138;16;043.675.109-72
[75, 101, 100, 74];[423, 423, 436, 436];-1;-1;CPF
254;445;230;11;MAHANA ANDREANI RONCHINI
[320, 497, 496, 318];[479, 476, 464, 467];-1;-1;ASSINATURA DO DIRETOR
[319, 512, 512, 320];[493, 490, 505, 507];-1;-1;LEI Nº7 116 DE 29/08/83
81;470;58;15;NH 02
559;299;95;15;14/04/2001
[578, 735, 735, 578];[280, 279, 291, 293];-1;-1;DATA DE NASCIMENTO
554;65;106;15;20/12/1973
[463, 520, 520, 464];[71, 70, 83, 84];-1;-1;DATA DE
[465, 542, 542, 464];[99, 98, 82, 85];-1;-1;EXPEDIÇÃO
639;466;44;14;9 VIA
