left;top;width;height;transcription
[170, 451, 450, 168];[45, 49, 37, 31];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
131;66;74;9;56.125.038-8
58;110;237;16;KUSHIMA CARESIA CAMPOLINA
[55, 84, 85, 55];[100, 102, 94, 92];-1;-1;NOME
[56, 107, 107, 54];[69, 70, 61, 60];-1;-1;REGISTRO
[56, 90, 89, 55];[80, 82, 72, 72];-1;-1;GERAL
[320, 367, 367, 321];[76, 76, 67, 66];-1;-1;DATA DE
[321, 382, 380, 320];[87, 88, 76, 76];-1;-1;EXPEDIÇÃO
391;70;61;9;05/12/2014
419;225;60;9;31/12/1984
[418, 536, 536, 418];[208, 210, 220, 219];-1;-1;DATA DE NASCIMENTO
[54, 104, 103, 53];[150, 152, 161, 160];-1;-1;FILIAÇÃO
57;166;166;9;BATISTONI REDLING RATAO
57;185;207;10;LABBATE POLLYANA DEGERING
[52, 133, 133, 53];[212, 214, 203, 201];-1;-1;NATURALIDADE
56;219;76;8;SABOEIRO-CE
[52, 120, 120, 52];[253, 254, 263, 263];-1;-1;DOC ORIGEM
55;270;188;12;C.NAS=355 LV=311 FL=2
53;290;62;11;TOMBOS-MG
[51, 72, 72, 50];[317, 316, 307, 307];-1;-1;CPF
54;349;75;9;960.777.049-89
[230, 380, 380, 230];[394, 397, 384, 381];-1;-1;LEI Nº7 116 DE 29/08/83
[241, 376, 376, 241];[372, 372, 362, 361];-1;-1;ASSINATURA DO DIRETOR
214;348;121;8;SALVO CLERICI KOESTER
[421, 476, 476, 419];[323, 324, 314, 315];-1;-1;PIS/PASEP
513;356;26;7;NH 88
