left;top;width;height;transcription
[50, 59, 80, 73];[760, 299, 300, 760];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[88, 89, 104, 103];[950, 864, 864, 951];-1;-1;REGISTRO
[120, 119, 105, 105];[951, 894, 896, 952];-1;-1;GERAL
94;710;18;146;03.882.788-8
156;688;19;199;BONSAGLIA KO
[175, 177, 162, 161];[950, 901, 901, 951];-1;-1;NOME
[240, 241, 221, 221];[953, 876, 877, 953];-1;-1;FILIAÇÃO
246;591;20;360;CHODIN MASSAROLLO AL
303;608;20;341;SHIMIZU CHRISTOL FAB
[351, 354, 339, 335];[954, 822, 823, 955];-1;-1;NATURALIDADE
364;751;20;198;SUCUPIRA-TO
[422, 424, 438, 438];[957, 838, 838, 957];-1;-1;DOC ORIGEM
442;810;24;143;UBATÃ-BA
505;690;20;198;617.724.302-93
[525, 526, 509, 507];[959, 922, 922, 959];-1;-1;CPF
417;469;23;359;C.NAS=128 LV=32 FL=8
[591, 594, 577, 576];[644, 426, 426, 645];-1;-1;ASSINATURA DO DIRETOR
566;216;19;61;5 VIA
375;141;19;124;03/04/1974
[344, 348, 364, 361];[309, 117, 118, 310];-1;-1;DATA DE NASCIMENTO
105;142;18;115;17/08/1965
[109, 111, 96, 95];[464, 389, 389, 463];-1;-1;DATA DE
[126, 127, 111, 110];[463, 364, 364, 464];-1;-1;EXPEDIÇÃO
527;338;20;332;JAKELINE CYMROT EYR
