left;top;width;height;transcription
[318, 790, 790, 316];[51, 62, 85, 72];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
216;101;176;22;89.258.753-2
[131, 217, 216, 129];[87, 89, 104, 101];-1;-1;REGISTRO
[128, 188, 187, 129];[120, 120, 105, 105];-1;-1;GERAL
[128, 184, 183, 127];[140, 142, 156, 155];-1;-1;NOME
113;175;374;31;MIORI NAOKI RADAEL
[126, 207, 206, 126];[217, 219, 236, 236];-1;-1;FILIAÇÃO
117;257;551;28;PIROTTA MARTAO MIDOGUTI
114;299;645;27;OBLESSUC GREGORIOF ENIVALDO
[127, 264, 262, 126];[336, 341, 355, 352];-1;-1;NATURALIDADE
112;373;231;25;JOSELÂNDIA-MA
[127, 241, 240, 125];[417, 420, 432, 431];-1;-1;DOC ORIGEM
243;422;377;23;C.NAS=310 LV=37 FL=79
113;456;219;24;MARILAC-MG
[125, 158, 157, 123];[498, 500, 515, 514];-1;-1;CPF
166;496;213;23;834.223.356-17
108;573;83;22;NH 06
[422, 656, 655, 420];[582, 589, 603, 596];-1;-1;ASSINATURA DO DIRETOR
[426, 671, 670, 424];[613, 617, 637, 633];-1;-1;LEI Nº7 116 DE 29/08/83
827;595;67;19;3 VIA
726;390;149;23;09/02/2001
[765, 962, 961, 763];[354, 359, 373, 369];-1;-1;DATA DE NASCIMENTO
729;115;141;20;23/09/2008
[628, 703, 701, 627];[98, 101, 115, 113];-1;-1;DATA DE
[627, 727, 727, 628];[131, 134, 118, 114];-1;-1;EXPEDIÇÃO
