left;top;width;height;transcription
602;293;23;464;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
572;253;21;169;40.422.180-4
574;103;17;87;REGISTRO
555;102;17;57;GERAL
508;101;18;55;NOME
447;101;20;81;FILIAÇÃO
416;109;26;280;SOLARI SHAHINI
376;107;23;262;BATISTELA CRIS
331;101;19;136;NATURALIDADE
302;107;22;189;MORROS-MA
244;102;17;115;DOC ORIGEM
152;98;19;35;CPF
152;154;20;186;771.932.537-00
521;179;19;321;PERINE DONETTS GENE
219;104;19;351;C.NAS=217 LV=141 FL=307
192;103;16;212;JAGUARIBARA-CE
[89, 86, 101, 102];[408, 628, 628, 407];-1;-1;ASSINATURA DO DIRETOR
[57, 56, 75, 76];[400, 646, 646, 400];-1;-1;LEI Nº7 116 DE 29/08/83
574;760;16;112;10/09/2016
[588, 587, 571, 572];[597, 675, 672, 597];-1;-1;DATA DE
[554, 555, 572, 571];[600, 698, 696, 597];-1;-1;EXPEDIÇÃO
[344, 343, 326, 328];[914, 718, 720, 916];-1;-1;DATA DE NASCIMENTO
303;758;16;106;26/09/2010
