left;top;width;height;transcription
[51, 54, 71, 71];[626, 257, 257, 627];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
99;592;19;116;87.160.235-0
166;467;16;321;ROGACIANO CHELFO VANIN
[135, 136, 150, 148];[779, 737, 737, 782];-1;-1;NOME
[91, 92, 105, 104];[780, 713, 713, 782];-1;-1;REGISTRO
[118, 120, 107, 106];[782, 733, 734, 781];-1;-1;GERAL
[202, 202, 217, 216];[780, 716, 716, 780];-1;-1;FILIAÇÃO
267;457;15;331;DURAND SCHNAIBEL HINOJOSA
[301, 302, 315, 313];[781, 671, 672, 780];-1;-1;NATURALIDADE
330;582;20;205;PEDRO TEIXEIRA-MG
[368, 370, 381, 381];[779, 690, 690, 779];-1;-1;DOC ORIGEM
397;665;18;122;MINAÇU-GO
[437, 437, 450, 451];[780, 751, 755, 782];-1;-1;CPF
364;435;15;255;C.NAS=461 LV=475 FL=268
477;373;10;201;ILLIPRONTE BRANCA COSENTINO
[497, 509, 510, 496];[362, 361, 540, 538];-1;-1;ASSINATURA DO DIRETOR
[520, 523, 540, 537];[540, 345, 345, 541];-1;-1;LEI Nº7 116 DE 29/08/83
497;733;15;55;NH 85
333;208;15;98;07/05/2008
[302, 304, 317, 316];[274, 118, 119, 275];-1;-1;DATA DE NASCIMENTO
495;174;16;52;3 VIA
[93, 94, 105, 106];[386, 332, 331, 385];-1;-1;DATA DE
[121, 120, 107, 107];[385, 308, 309, 385];-1;-1;EXPEDIÇÃO
98;210;15;98;25/10/1952
