left;top;width;height;transcription
[736, 734, 269, 266, 737];[638, 638, 636, 616, 617];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
681;582;135;16;32.058.076-3
[930, 847, 848, 932];[588, 587, 573, 573];-1;-1;REGISTRO
[932, 875, 875, 930];[556, 555, 569, 570];-1;-1;GERAL
520;543;322;15;VICENTINI BAQUEIRO CAPUCCI
[932, 879, 879, 932];[535, 535, 520, 521];-1;-1;NOME
865;505;51;16;LIMA
[930, 854, 854, 932];[459, 458, 441, 442];-1;-1;FILIAÇÃO
610;425;306;16;RISSATO CHLOE PRESOTTO
606;385;312;18;VAHL NUBIA VIRECOULON
[932, 800, 800, 933];[340, 339, 326, 326];-1;-1;NATURALIDADE
729;308;187;16;MARAVILHAS-MG
545;267;248;15;C.NAS=67 LV=267 FL=13
[934, 820, 822, 933];[261, 260, 246, 247];-1;-1;DOC ORIGEM
762;228;154;15;IBIRACATU-MG
720;192;147;16;958.840.491-61
[935, 901, 901, 935];[181, 180, 166, 168];-1;-1;CPF
861;116;58;15;NH 93
419;129;293;12;FLEURY PASCHOALINOTO ZONATTO
[629, 409, 411, 629];[105, 105, 119, 119];-1;-1;ASSINATURA DO DIRETOR
[631, 392, 393, 632];[71, 70, 88, 89];-1;-1;LEI Nº7 116 DE 29/08/83
158;112;57;18;1 VIA
200;306;113;16;02/11/1997
[300, 102, 102, 301];[340, 339, 325, 324];-1;-1;DATA DE NASCIMENTO
206;581;104;15;14/06/2003
[434, 364, 365, 435];[588, 587, 572, 573];-1;-1;DATA DE
[434, 338, 338, 435];[568, 569, 555, 555];-1;-1;EXPEDIÇÃO
