left;top;width;height;transcription
[620, 611, 590, 597];[279, 740, 739, 279];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[582, 581, 566, 567];[89, 175, 175, 88];-1;-1;REGISTRO
[550, 551, 565, 565];[88, 145, 143, 87];-1;-1;GERAL
558;183;18;143;81.461.955-1
495;151;19;184;CASSIS GINDR
[495, 493, 508, 509];[89, 138, 138, 88];-1;-1;NOME
[430, 429, 449, 449];[86, 163, 162, 86];-1;-1;FILIAÇÃO
404;89;20;332;BACHUR CLARK GHETTI
347;91;20;361;FOINA EITOR GRADNAUE
[319, 316, 331, 335];[85, 217, 216, 84];-1;-1;NATURALIDADE
286;89;20;178;ARACATI-CE
[248, 246, 232, 232];[82, 201, 201, 82];-1;-1;DOC ORIGEM
204;85;24;132;ACAUÃ-PI
145;150;20;199;444.215.955-60
[145, 144, 161, 163];[80, 117, 117, 80];-1;-1;CPF
230;211;23;377;C.NAS=60 LV=148 FL=24
[79, 76, 93, 94];[395, 613, 613, 394];-1;-1;ASSINATURA DO DIRETOR
85;761;19;62;8 VIA
276;774;19;125;28/09/1996
[326, 322, 306, 309];[730, 922, 921, 729];-1;-1;DATA DE NASCIMENTO
547;780;18;116;21/05/1984
[561, 559, 574, 575];[575, 650, 650, 576];-1;-1;DATA DE
[544, 543, 559, 560];[576, 675, 675, 575];-1;-1;EXPEDIÇÃO
123;370;26;335;FURLANIS NARUTO KOR
