left;top;width;height;transcription
[748, 280, 279, 749];[623, 616, 596, 600];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
702;562;143;19;22.822.456-1
[889, 942, 943, 889];[521, 521, 507, 507];-1;-1;NOME
[940, 856, 856, 941];[573, 572, 559, 559];-1;-1;REGISTRO
[941, 882, 882, 940];[543, 542, 554, 556];-1;-1;GERAL
538;484;406;20;AIKO LONCHARICHE LANNER
[943, 863, 863, 944];[444, 445, 429, 429];-1;-1;FILIAÇÃO
488;408;458;20;ANDRIELLI HARGRAVE FORATTO
574;369;371;20;FAENNA VOHLK MATTUCCI
[944, 809, 809, 945];[331, 329, 315, 317];-1;-1;NATURALIDADE
765;296;181;18;MIRANDIBA-PE
475;254;346;20;C.NAS=345 LV=254 FL=14
458;211;488;31;SÃO GONÇALO DO RIO ABAIXO-MG
722;178;174;19;856.553.003-54
[945, 911, 911, 945];[172, 171, 157, 157];-1;-1;CPF
883;103;64;16;NH 05
492;115;231;15;PORTO ARISSA TAYUMI
[642, 419, 421, 643];[92, 88, 102, 106];-1;-1;ASSINATURA DO DIRETOR
[644, 404, 404, 644];[75, 72, 55, 57];-1;-1;LEI Nº7 116 DE 29/08/83
184;94;59;18;9 VIA
[307, 112, 112, 308];[325, 324, 308, 312];-1;-1;DATA DE NASCIMENTO
[831, 947, 947, 830];[250, 252, 238, 237];-1;-1;DOC ORIGEM
215;558;123;18;06/03/1957
[442, 375, 376, 443];[569, 569, 555, 557];-1;-1;DATA DE
[444, 347, 348, 445];[553, 552, 536, 536];-1;-1;EXPEDIÇÃO
196;286;141;21;15/12/2016
