left;top;width;height;transcription
[519, 326, 326, 521];[37, 33, 49, 53];-1;-1;LEI Nº7 116 DE 29/08/83
379;84;203;12;LIZE SPRICIGO SPIGOLON
562;123;147;19;871.016.851-61
607;158;144;15;JAMBEIRO-SP
[760, 760, 732, 732];[122, 134, 134, 121];-1;-1;CPF
315;186;337;19;C.NAS=144 LV=240 FL=69
[758, 668, 667, 759];[190, 190, 202, 203];-1;-1;DOC ORIGEM
575;222;174;20;FUNILÂNDIA-MG
[759, 649, 648, 760];[258, 256, 268, 270];-1;-1;NATURALIDADE
363;286;389;18;SHYTON CELIDONIO HIROMASA
362;320;388;18;CORNETTA MIZUKI CHIAVEGATO
[753, 691, 691, 756, 756];[356, 356, 370, 369, 355];-1;-1;FILIAÇÃO
417;386;331;19;MEMORIA TEIJI NISHIHARA
[756, 710, 712, 756];[423, 421, 435, 436];-1;-1;NOME
[756, 707, 707, 753];[451, 451, 463, 463];-1;-1;GERAL
[754, 685, 685, 754];[469, 466, 481, 481];-1;-1;REGISTRO
532;452;136;19;70.600.425-5
152;448;114;18;16/06/1992
154;214;116;18;30/05/1952
[251, 92, 94, 252];[250, 247, 262, 263];-1;-1;DATA DE NASCIMENTO
[600, 228, 228, 601];[503, 497, 514, 520];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[358, 281, 281, 359];[445, 444, 460, 461];-1;-1;EXPEDIÇÃO
[359, 302, 304, 361];[475, 474, 461, 462];-1;-1;DATA DE
137;51;52;16;5 VIA
696;58;60;16;NH 19
336;63;186;15;ASSINATURA DO DIRETOR
