left;top;width;height;transcription
[642, 632, 611, 622];[322, 783, 783, 321];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
586;229;20;167;54.149.823-3
510;132;20;294;MARLETA CONTANI P
[462, 460, 478, 478];[127, 204, 204, 126];-1;-1;FILIAÇÃO
[607, 605, 591, 593];[128, 211, 211, 127];-1;-1;REGISTRO
[575, 574, 588, 589];[127, 184, 184, 127];-1;-1;GERAL
[539, 538, 554, 554];[127, 180, 180, 126];-1;-1;NOME
431;130;20;414;DANY GRAVENA BOLOGNATO
392;128;23;379;LOURANDI VILEMAR STUPE
[345, 344, 357, 361];[126, 259, 259, 125];-1;-1;NATURALIDADE
[268, 267, 281, 283];[126, 238, 237, 124];-1;-1;DOC ORIGEM
[187, 188, 202, 202];[126, 158, 158, 125];-1;-1;CPF
121;126;18;68;NH 45
195;180;20;187;549.988.141-33
232;128;23;228;MOCAJUBA-PA
271;253;22;389;C.NAS=249 LV=133 FL=136
311;129;23;198;CALUMBI-PE
303;733;19;124;25/04/1963
[347, 344, 329, 333];[751, 942, 942, 751];-1;-1;DATA DE NASCIMENTO
108;826;18;59;8 VIA
576;733;19;134;02/04/1962
[583, 581, 596, 598];[618, 688, 689, 617];-1;-1;DATA DE
[564, 563, 581, 583];[617, 713, 713, 617];-1;-1;EXPEDIÇÃO
[71, 67, 86, 91];[428, 669, 668, 427];-1;-1;LEI Nº7 116 DE 29/08/83
[109, 102, 116, 122];[430, 647, 647, 430];-1;-1;ASSINATURA DO DIRETOR
