left;top;width;height;transcription
[178, 460, 460, 176];[49, 52, 66, 63];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
114;82;93;12;93.801.477-8
55;132;225;12;PALTRINIERI FARES NAMBA
[62, 94, 94, 62];[115, 115, 125, 125];-1;-1;NOME
[62, 111, 112, 62];[82, 82, 91, 90];-1;-1;REGISTRO
[62, 62, 97, 96];[92, 101, 102, 93];-1;-1;GERAL
54;181;218;13;ODANI ORTULAN CLAYTON
56;206;209;12;CIROMAR KOU MANGUINO
[62, 110, 109, 62];[164, 165, 176, 176];-1;-1;FILIAÇÃO
[62, 144, 143, 61];[239, 240, 250, 249];-1;-1;NATURALIDADE
55;253;118;12;FORQUILHA-CE
129;276;181;11;C.NAS=150 LV=147 FL=11
54;300;130;14;SIMOLÂNDIA-GO
83;330;111;12;980.725.544-92
55;381;44;11;NH 44
[62, 82, 82, 61];[341, 342, 353, 351];-1;-1;CPF
[62, 130, 130, 62];[290, 291, 300, 300];-1;-1;DOC ORIGEM
195;370;157;9;DATE PACIORNIK BETHIOL
[242, 377, 374, 244];[394, 395, 386, 386];-1;-1;ASSINATURA DO DIRETOR
[247, 389, 388, 242, 242];[418, 418, 406, 404, 418];-1;-1;LEI Nº7 116 DE 29/08/83
479;381;39;12;9 VIA
421;256;80;12;30/06/1998
[444, 563, 562, 444];[242, 243, 253, 252];-1;-1;DATA DE NASCIMENTO
418;83;79;12;26/05/2011
[360, 402, 402, 360];[84, 84, 94, 94];-1;-1;DATA DE
[360, 420, 418, 359];[105, 105, 95, 94];-1;-1;EXPEDIÇÃO
