left;top;width;height;transcription
36;220;18;367;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
77;515;19;147;07.116.299-9
72;672;13;69;REGISTRO
86;693;14;47;GERAL
116;697;14;44;NOME
144;504;18;237;SANDLER CAFFARO
181;678;15;62;FILIAÇÃO
281;634;14;106;NATURALIDADE
243;395;18;344;GABRIELA AUDI LUCARELLI
308;611;18;129;BORBA-AM
347;649;13;92;DOC ORIGEM
375;580;18;160;CURITIBA-PR
415;715;13;26;CPF
474;678;16;64;NH 94
407;568;14;133;025.762.835-51
342;404;14;238;C.NAS=116 LV=291 FL=43
[500, 501, 516, 516];[501, 310, 310, 501];-1;-1;LEI Nº7 116 DE 29/08/83
[283, 284, 295, 295];[241, 89, 89, 242];-1;-1;DATA DE NASCIMENTO
308;168;14;96;20/08/1999
474;140;14;43;5 VIA
458;362;9;170;TONELOTTI EYTAN ROSANTE
[487, 488, 476, 476];[500, 326, 327, 500];-1;-1;ASSINATURA DO DIRETOR
78;139;18;124;20/09/1976
72;290;14;60;DATA DE
86;272;14;79;EXPEDIÇÃO
405;292;25;148;71695/9247
