left;top;width;height;transcription
619;276;18;455;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
569;188;19;159;47.568.519-2
587;96;15;84;REGISTRO
569;96;15;56;GERAL
533;94;16;53;NOME
493;90;19;354;GIRO URTADO GROMBONI
457;93;16;78;FILIAÇÃO
414;91;20;374;MAJOLO TAMBOURGI HING
374;92;25;400;SALDAÑA BEEZAO BARZON
342;92;16;133;NATURALIDADE
297;89;28;176;NAVIRAÍ-MS
264;92;15;112;DOC ORIGEM
259;212;20;356;C.NAS=115 LV=407 FL=44
224;86;16;170;CASA NOVA-BA
[186, 186, 200, 200];[91, 125, 124, 92];-1;-1;CPF
107;86;16;60;NH 40
[109, 109, 123, 123];[372, 600, 599, 372];-1;-1;ASSINATURA DO DIRETOR
[76, 74, 94, 93];[376, 614, 613, 378];-1;-1;LEI Nº7 116 DE 29/08/83
111;782;16;52;7 VIA
305;684;18;114;12/10/2013
[342, 342, 357, 355];[710, 898, 898, 709];-1;-1;DATA DE NASCIMENTO
577;692;18;114;12/10/2002
[570, 569, 588, 587];[580, 675, 675, 579];-1;-1;EXPEDIÇÃO
[603, 603, 587, 587];[579, 650, 650, 579];-1;-1;DATA DE
