left;top;width;height;transcription
[223, 590, 590, 222];[50, 59, 41, 33];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
162;74;135;20;51.334.456-1
79;141;551;20;PRECIOSO VALDEMARIN RAVAGNOLLI
[70, 138, 137, 69];[83, 86, 71, 73];-1;-1;REGISTRO
[70, 115, 115, 69];[99, 100, 88, 87];-1;-1;GERAL
[70, 112, 113, 69];[127, 129, 116, 115];-1;-1;NOME
[68, 131, 131, 68];[196, 198, 183, 182];-1;-1;FILIAÇÃO
81;206;318;18;KAREM MELISSA PAZETTO
82;240;353;20;RICIANE BRIGANTI MUNIN
[569, 725, 725, 567];[305, 310, 297, 293];-1;-1;DATA DE NASCIMENTO
556;316;106;16;29/04/1953
177;342;352;20;C.NAS=128 LV=336 FL=130
[64, 155, 155, 65];[361, 363, 350, 348];-1;-1;DOC ORIGEM
[67, 173, 173, 66];[292, 296, 283, 281];-1;-1;NATURALIDADE
78;305;115;16;IRITUIA-PA
79;367;173;23;ECHAPORÃ-SP
117;406;164;18;687.573.098-76
[63, 91, 90, 63];[429, 430, 417, 418];-1;-1;CPF
71;470;54;15;NH 70
270;460;168;9;KHAIS ANDREU MEIRELES
[303, 479, 478, 304];[489, 492, 479, 477];-1;-1;ASSINATURA DO DIRETOR
[302, 493, 493, 301];[516, 521, 505, 501];-1;-1;LEI Nº7 116 DE 29/08/83
633;482;53;16;6 VIA
562;83;114;18;13/11/1962
[464, 517, 518, 462];[93, 94, 80, 81];-1;-1;DATA DE
[463, 540, 540, 462];[109, 110, 95, 94];-1;-1;EXPEDIÇÃO
