left;top;width;height;transcription
[291, 294, 754, 754, 294];[60, 61, 70, 51, 44];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
202;91;168;20;90.802.114-8
176;131;278;23;SILVIA HA CLARO
99;167;100;20;RAMOS
[99, 177, 177, 99];[228, 229, 211, 211];-1;-1;FILIAÇÃO
98;244;565;25;QUEEN MONFARDINI SALVATORE
97;283;501;27;KOMODA ORIANA SEVILLANO
[97, 230, 230, 94];[344, 347, 330, 328];-1;-1;NATURALIDADE
96;357;279;29;SIDROLÂNDIA-MS
[95, 208, 207, 94];[421, 423, 408, 408];-1;-1;DOC ORIGEM
93;442;166;19;LIZARDA-TO
222;405;362;21;C.NAS=153 LV=204 FL=259
146;482;183;20;147.071.195-81
[94, 124, 124, 93];[503, 503, 488, 488];-1;-1;CPF
91;559;75;19;NH 14
[391, 630, 627, 391];[606, 610, 593, 589];-1;-1;LEI Nº7 116 DE 29/08/83
312;530;264;20;SCHUETZER KALITA TAMIS
[392, 609, 608, 393];[572, 577, 563, 559];-1;-1;ASSINATURA DO DIRETOR
795;571;58;18;2 VIA
703;374;141;20;18/12/2010
[724, 915, 914, 722];[356, 360, 345, 341];-1;-1;DATA DE NASCIMENTO
707;101;124;19;02/11/1967
[592, 690, 689, 592];[125, 126, 110, 109];-1;-1;EXPEDIÇÃO
[593, 663, 663, 593];[92, 93, 109, 107];-1;-1;DATA DE
[103, 186, 186, 101];[98, 100, 84, 83];-1;-1;REGISTRO
[102, 160, 159, 103];[115, 117, 101, 101];-1;-1;GERAL
[100, 155, 154, 101];[149, 151, 136, 136];-1;-1;NOME
