left;top;width;height;transcription
[16, 22, 41, 36];[594, 223, 223, 596];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[55, 56, 68, 68];[747, 678, 680, 746];-1;-1;REGISTRO
[83, 84, 70, 69];[748, 704, 703, 746];-1;-1;GERAL
55;547;15;125;41.698.935-4
[58, 61, 72, 71];[355, 300, 301, 356];-1;-1;DATA DE
[86, 87, 73, 73];[355, 277, 278, 355];-1;-1;EXPEDIÇÃO
59;175;15;98;22/06/1962
[101, 99, 113, 114];[703, 748, 748, 704];-1;-1;NOME
121;432;21;319;LOUZANO CONSIGLIO CASSA
[163, 165, 180, 179];[749, 686, 685, 749];-1;-1;FILIAÇÃO
186;442;20;311;LENNAN SCHAEFFNER GUELLIS
220;405;17;349;BAGDADI BUSQUETS EURIDES
[263, 266, 279, 278];[750, 641, 642, 749];-1;-1;NATURALIDADE
281;553;19;201;CHÃ DE ALEGRIA-PE
[333, 334, 347, 345];[750, 660, 660, 751];-1;-1;DOC ORIGEM
352;533;15;220;ALAGOA GRANDE-PB
320;361;16;295;C.NAS=237 LV=111 FL=340
[399, 401, 414, 412];[750, 723, 724, 753];-1;-1;CPF
451;702;15;54;NH 58
443;312;19;263;NUSBAUM STEFFAN BENASSI
[476, 479, 465, 464];[513, 335, 336, 513];-1;-1;ASSINATURA DO DIRETOR
[506, 508, 493, 489];[513, 323, 322, 514];-1;-1;LEI Nº7 116 DE 29/08/83
458;148;15;51;9 VIA
292;178;18;95;10/11/2006
[270, 272, 287, 285];[248, 91, 91, 247];-1;-1;DATA DE NASCIMENTO
