left;top;width;height;transcription
[594, 223, 223, 596];[535, 529, 510, 515];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[747, 678, 680, 746];[496, 495, 483, 483];-1;-1;REGISTRO
[748, 704, 703, 746];[468, 467, 481, 482];-1;-1;GERAL
548;481;123;20;78.584.567-7
[355, 300, 301, 356];[493, 490, 479, 480];-1;-1;DATA DE
[355, 277, 278, 355];[465, 464, 478, 478];-1;-1;EXPEDIÇÃO
175;477;98;15;30/11/1964
[703, 748, 748, 704];[450, 452, 438, 437];-1;-1;NOME
444;414;307;16;FALCETTI FRESSA HAAILLIH
[749, 686, 685, 749];[388, 386, 371, 372];-1;-1;FILIAÇÃO
538;350;215;15;DAN NAZIMA CHUANG
443;315;311;16;MILLANI BACCETTI MASAKI
[750, 641, 642, 749];[288, 285, 272, 273];-1;-1;NATURALIDADE
617;251;137;19;JESUÂNIA-MG
[750, 660, 660, 751];[218, 217, 204, 206];-1;-1;DOC ORIGEM
488;184;265;15;LUCAS DO RIO VERDE-MT
361;215;295;16;C.NAS=239 LV=279 FL=423
[750, 723, 724, 753];[152, 150, 137, 139];-1;-1;CPF
704;85;52;15;NH 41
286;89;289;19;MARLYANE ROSCHEL DONIZETE
[513, 335, 336, 513];[75, 72, 86, 87];-1;-1;ASSINATURA DO DIRETOR
[513, 323, 322, 514];[45, 43, 58, 62];-1;-1;LEI Nº7 116 DE 29/08/83
148;78;49;15;1 VIA
178;245;96;14;24/08/1953
[248, 91, 91, 247];[281, 279, 264, 266];-1;-1;DATA DE NASCIMENTO
