left;top;width;height;transcription
[223, 590, 590, 222];[50, 59, 41, 33];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
161;74;138;20;42.214.966-4
79;140;312;21;SANFINS BAY ARDITO
[70, 138, 137, 69];[83, 86, 71, 73];-1;-1;REGISTRO
[70, 115, 115, 69];[99, 100, 88, 87];-1;-1;GERAL
[70, 112, 113, 69];[127, 129, 116, 115];-1;-1;NOME
[68, 131, 131, 68];[196, 198, 183, 182];-1;-1;FILIAÇÃO
80;206;285;18;VINICIUS AIKA JOSAFAT
82;240;358;20;EMILIANO FIORESI SATER
[569, 725, 725, 567];[305, 310, 297, 293];-1;-1;DATA DE NASCIMENTO
556;316;106;16;03/06/1977
177;342;322;20;C.NAS=400 LV=42 FL=43
[64, 155, 155, 65];[361, 363, 350, 348];-1;-1;DOC ORIGEM
[67, 173, 173, 66];[292, 296, 283, 281];-1;-1;NATURALIDADE
79;305;169;16;TANQUINHO-BA
78;372;157;18;CHAPADA-RS
119;406;161;18;779.003.445-60
[63, 91, 90, 63];[429, 430, 417, 418];-1;-1;CPF
71;470;54;15;NH 70
270;460;157;9;MITSUE MIFANO GARCIA
[303, 479, 478, 304];[489, 492, 479, 477];-1;-1;ASSINATURA DO DIRETOR
[302, 493, 493, 301];[516, 521, 505, 501];-1;-1;LEI Nº7 116 DE 29/08/83
633;482;53;16;2 VIA
562;83;115;18;12/01/2015
[464, 517, 518, 462];[93, 94, 80, 81];-1;-1;DATA DE
[463, 540, 540, 462];[109, 110, 95, 94];-1;-1;EXPEDIÇÃO
