left;top;width;height;transcription
[635, 628, 606, 610];[306, 788, 787, 304];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[590, 588, 573, 574];[105, 194, 192, 104];-1;-1;REGISTRO
[556, 554, 571, 571];[104, 166, 164, 104];-1;-1;GERAL
582;219;18;135;76.854.140-2
[538, 535, 519, 522];[104, 160, 159, 103];-1;-1;NOME
500;114;19;419;ATAIENA MAGGIOTTO SERENA
[458, 456, 439, 441];[105, 183, 183, 103];-1;-1;FILIAÇÃO
420;113;22;343;ARGENAU TONELLA CAUA
373;119;25;280;HARIKI JOSY ZACURA
[338, 335, 321, 323];[102, 240, 240, 101];-1;-1;NATURALIDADE
305;114;22;272;BARRA DO CHAPÉU-SP
263;240;22;325;CMC= ASTORGA-PR ,SEDE
230;113;20;92;APUÍ-AM
[257, 256, 242, 244];[103, 217, 217, 102];-1;-1;DOC ORIGEM
184;165;20;173;176.853.497-79
[177, 175, 158, 160];[101, 135, 134, 100];-1;-1;CPF
108;110;19;70;NH 03
108;333;12;239;ALAILTON EVANIL STRATICO
[86, 83, 97, 100];[416, 642, 641, 417];-1;-1;ASSINATURA DO DIRETOR
[70, 66, 48, 50];[415, 660, 660, 413];-1;-1;LEI Nº7 116 DE 29/08/83
102;836;18;58;5 VIA
301;731;18;116;29/11/1998
[331, 329, 311, 317];[752, 954, 953, 750];-1;-1;DATA DE NASCIMENTO
578;736;19;125;05/05/2006
[584, 583, 567, 569];[611, 684, 683, 612];-1;-1;DATA DE
[550, 549, 566, 569];[613, 711, 710, 612];-1;-1;EXPEDIÇÃO
