left;top;width;height;transcription
[722, 276, 276, 725];[675, 670, 644, 650];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
625;602;175;22;35.443.734-3
[895, 815, 817, 896];[622, 621, 607, 608];-1;-1;REGISTRO
[896, 843, 845, 896];[589, 589, 603, 604];-1;-1;GERAL
[895, 846, 846, 897];[564, 563, 548, 549];-1;-1;NOME
423;514;476;23;KUROTSU BARROZO LUCIULA
[898, 822, 823, 898];[480, 479, 461, 463];-1;-1;FILIAÇÃO
376;425;524;28;SATER KURYURA ROBISON
383;383;519;27;FANTINATO DWECK FACCIN
[901, 772, 774, 901];[353, 350, 335, 337];-1;-1;NATURALIDADE
752;303;150;20;ANTAS-BA
[902, 791, 792, 903];[267, 264, 250, 251];-1;-1;DOC ORIGEM
613;213;292;26;ALTO ALEGRE-RS
[903, 871, 871, 904];[179, 178, 163, 163];-1;-1;CPF
648;173;212;22;495.906.099-96
829;87;79;22;NH 71
[626, 394, 395, 627];[74, 70, 49, 54];-1;-1;LEI Nº7 116 DE 29/08/83
176;73;61;18;6 VIA
486;115;204;12;SCRIVANI VELLA VIRIATO
[614, 406, 407, 614];[88, 87, 104, 105];-1;-1;ASSINATURA DO DIRETOR
[296, 107, 107, 296];[345, 343, 327, 330];-1;-1;DATA DE NASCIMENTO
164;289;142;20;25/02/1982
344;251;442;26;C.NAS=73 LV=304 FL=286
167;592;152;23;05/04/2018
[424, 356, 357, 425];[616, 615, 599, 599];-1;-1;DATA DE
[423, 331, 332, 425];[581, 580, 598, 598];-1;-1;EXPEDIÇÃO
