left;top;width;height;transcription
[16, 22, 41, 36];[594, 223, 223, 596];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[55, 56, 68, 68];[747, 678, 680, 746];-1;-1;REGISTRO
[83, 84, 70, 69];[748, 704, 703, 746];-1;-1;GERAL
50;548;20;123;78.584.567-7
[58, 61, 72, 71];[355, 300, 301, 356];-1;-1;DATA DE
[86, 87, 73, 73];[355, 277, 278, 355];-1;-1;EXPEDIÇÃO
59;175;15;98;30/11/1964
[101, 99, 113, 114];[703, 748, 748, 704];-1;-1;NOME
121;444;16;307;FALCETTI FRESSA HAAILLIH
[163, 165, 180, 179];[749, 686, 685, 749];-1;-1;FILIAÇÃO
186;538;15;215;DAN NAZIMA CHUANG
220;443;16;311;MILLANI BACCETTI MASAKI
[263, 266, 279, 278];[750, 641, 642, 749];-1;-1;NATURALIDADE
281;617;19;137;JESUÂNIA-MG
[333, 334, 347, 345];[750, 660, 660, 751];-1;-1;DOC ORIGEM
352;488;15;265;LUCAS DO RIO VERDE-MT
320;361;16;295;C.NAS=239 LV=279 FL=423
[399, 401, 414, 412];[750, 723, 724, 753];-1;-1;CPF
451;704;15;52;NH 41
443;286;19;289;MARLYANE ROSCHEL DONIZETE
[476, 479, 465, 464];[513, 335, 336, 513];-1;-1;ASSINATURA DO DIRETOR
[506, 508, 493, 489];[513, 323, 322, 514];-1;-1;LEI Nº7 116 DE 29/08/83
458;148;15;49;1 VIA
292;178;14;96;24/08/1953
[270, 272, 287, 285];[248, 91, 91, 247];-1;-1;DATA DE NASCIMENTO
