left;top;width;height;transcription
[426, 423, 408, 411];[178, 460, 460, 176];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
382;117;12;90;33.021.455-4
[393, 394, 383, 384];[62, 112, 113, 61];-1;-1;REGISTRO
[373, 372, 382, 382];[62, 96, 96, 61];-1;-1;GERAL
[352, 351, 359, 361];[61, 94, 92, 61];-1;-1;NOME
332;54;12;207;ALECIO ZULSKE LAMEIRA
[301, 299, 311, 311];[60, 110, 108, 61];-1;-1;FILIAÇÃO
281;55;12;213;PLACA STACHISSINI BRANDI
257;56;11;227;TERUKAZU MANARA GILTADIA
[236, 235, 225, 227];[62, 144, 143, 61];-1;-1;NATURALIDADE
209;56;12;260;CATAS ALTAS DA NORUEGA-MG
184;131;16;197;C.NAS=51 LV=255 FL=158
[186, 184, 173, 175];[61, 131, 131, 61];-1;-1;DOC ORIGEM
161;54;11;182;BURITI DO TOCANTINS-TO
133;86;10;86;181.680.654-41
[134, 133, 123, 123];[61, 82, 81, 60];-1;-1;CPF
85;53;12;44;NH 34
96;194;13;222;PROCKNOV HENRILEY KRAHENBUHL
[81, 80, 89, 91];[244, 377, 377, 244];-1;-1;ASSINATURA DO DIRETOR
[59, 57, 70, 71];[242, 388, 388, 242];-1;-1;LEI Nº7 116 DE 29/08/83
81;479;12;34;7 VIA
208;420;11;70;28/11/2004
[233, 232, 222, 223];[442, 563, 562, 442];-1;-1;DATA DE NASCIMENTO
380;419;12;78;28/06/1999
[392, 391, 382, 381];[360, 401, 402, 360];-1;-1;DATA DE
[369, 371, 380, 380];[360, 420, 418, 359];-1;-1;EXPEDIÇÃO
