left;top;width;height;transcription
[212, 585, 585, 211];[34, 40, 61, 54];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
155;71;146;19;28.087.263-4
[52, 118, 118, 51];[92, 93, 80, 78];-1;-1;REGISTRO
[50, 96, 96, 47];[105, 106, 96, 94];-1;-1;GERAL
[50, 93, 93, 49];[135, 136, 123, 121];-1;-1;NOME
77;138;366;19;VERILLO SELMIKAITIS ELIDA
[49, 112, 112, 48];[188, 188, 203, 201];-1;-1;FILIAÇÃO
75;203;331;20;GIANNONI BAQUE HAKA
74;238;396;20;BILLAR ANECI MASCHERPA
[47, 157, 156, 47];[309, 310, 296, 297];-1;-1;NATURALIDADE
74;311;108;16;COTIA-SP
[46, 138, 138, 46];[376, 378, 364, 364];-1;-1;DOC ORIGEM
175;347;313;19;C.NAS=59 LV=491 FL=181
71;375;124;23;HUMAITÁ-RS
111;412;161;17;959.273.476-30
[45, 72, 73, 45];[444, 444, 432, 432];-1;-1;CPF
71;470;58;15;NH 16
[294, 489, 488, 295];[526, 530, 515, 512];-1;-1;LEI Nº7 116 DE 29/08/83
261;470;166;9;MASATOSHI PIERRO COUTO
[296, 474, 474, 296];[498, 502, 489, 486];-1;-1;ASSINATURA DO DIRETOR
639;480;48;15;7 VIA
561;320;106;15;29/01/2009
[559, 718, 718, 558];[302, 304, 318, 316];-1;-1;DATA DE NASCIMENTO
564;77;106;16;31/08/1989
[449, 504, 505, 450];[96, 97, 84, 82];-1;-1;DATA DE
[449, 528, 528, 449];[113, 114, 98, 98];-1;-1;EXPEDIÇÃO
