left;top;width;height;transcription
[229, 595, 595, 228];[77, 82, 66, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
145;93;115;16;17.013.345-0
[80, 146, 145, 80];[94, 95, 107, 107];-1;-1;REGISTRO
[80, 126, 125, 80];[122, 122, 111, 109];-1;-1;GERAL
[79, 120, 121, 79];[139, 139, 151, 151];-1;-1;NOME
62;160;234;15;HERCULIANI HEE TEGGI
[78, 142, 141, 77];[203, 204, 219, 218];-1;-1;FILIAÇÃO
61;225;305;15;KAZUHIRO NATULINE LAURIA
61;258;310;20;HELLMEISTER FRAYA FALSETTI
77;304;108;14;NATURALIDADE
77;370;92;14;DOC ORIGEM
100;421;139;16;475.171.224-10
[76, 101, 102, 74];[452, 451, 438, 440];-1;-1;CPF
61;487;58;15;NH 68
[313, 503, 503, 313];[543, 546, 527, 526];-1;-1;LEI Nº7 116 DE 29/08/83
251;482;235;11;BINA WARCHAVCHIK KREMPEL
[315, 487, 487, 315];[512, 514, 502, 501];-1;-1;ASSINATURA DO DIRETOR
621;489;49;15;4 VIA
61;387;138;18;CARAMBEÍ-PR
[576, 726, 727, 574];[309, 310, 323, 321];-1;-1;DATA DE NASCIMENTO
62;323;176;15;LAGOA NOVA-RN
546;98;79;12;30/04/1984
[467, 525, 524, 467];[98, 99, 111, 110];-1;-1;DATA DE
[466, 547, 546, 466];[125, 125, 113, 111];-1;-1;EXPEDIÇÃO
544;326;122;18;15/10/1972
157;356;346;20;C.NAS=71 LV=476 FL=408
