left;top;width;height;transcription
[40, 54, 76, 62];[740, 273, 274, 740];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
78;677;19;147;56.144.327-0
154;435;22;492;ATANAZIO CONTOCANI MENDINA
[140, 142, 156, 154];[929, 878, 879, 931];-1;-1;NOME
[218, 217, 232, 234];[856, 932, 933, 856];-1;-1;FILIAÇÃO
[89, 86, 104, 104];[846, 930, 930, 846];-1;-1;REGISTRO
[121, 122, 108, 105];[930, 871, 871, 928];-1;-1;GERAL
234;511;29;417;GORITO TRUZZI GALLEGO
269;585;22;338;BARKI SBOARIM OZIEL
[335, 338, 353, 348];[934, 801, 801, 937];-1;-1;NATURALIDADE
341;621;25;307;NAZARÉ PAULISTA-SP
385;412;23;395;C.NAS=446 LV=415 FL=43
424;704;20;226;RIO BRANCO-MT
463;685;20;198;253.184.451-10
[414, 419, 432, 429];[936, 824, 824, 938];-1;-1;DOC ORIGEM
[495, 495, 512, 510];[940, 907, 910, 941];-1;-1;CPF
539;866;19;72;NH 91
537;417;19;304;QUEILA MITIYUE CAZZERI
[577, 583, 566, 561];[642, 422, 423, 640];-1;-1;ASSINATURA DO DIRETOR
[610, 616, 598, 590];[643, 406, 405, 642];-1;-1;LEI Nº7 116 DE 29/08/83
558;179;18;57;7 VIA
361;206;19;124;30/09/1962
[350, 356, 368, 364];[305, 109, 110, 305];-1;-1;DATA DE NASCIMENTO
93;206;18;114;04/12/2011
[100, 102, 116, 113];[435, 368, 370, 437];-1;-1;DATA DE
[132, 136, 117, 116];[438, 342, 343, 435];-1;-1;EXPEDIÇÃO
