left;top;width;height;transcription
61;295;23;464;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
93;633;21;165;67.818.013-1
95;862;17;87;REGISTRO
114;893;17;57;GERAL
160;896;18;55;NOME
219;870;20;81;FILIAÇÃO
244;644;26;300;VITORIA SAKUGA
287;660;23;285;MIRAYA OECKSLE
336;815;19;136;NATURALIDADE
362;743;22;203;COLATINA-ES
425;835;17;115;DOC ORIGEM
515;919;19;35;CPF
514;715;20;185;226.232.108-61
146;497;19;377;SALVARANI CIDE GEORGINI
448;597;19;351;C.NAS=344 LV=145 FL=407
478;723;16;225;SOUTO SOARES-BA
[597, 600, 585, 584];[644, 424, 424, 645];-1;-1;ASSINATURA DO DIRETOR
[629, 630, 611, 610];[652, 406, 406, 652];-1;-1;LEI Nº7 116 DE 29/08/83
96;183;16;111;09/01/1971
[98, 99, 115, 114];[455, 377, 380, 455];-1;-1;DATA DE
[132, 131, 114, 115];[452, 354, 356, 455];-1;-1;EXPEDIÇÃO
[342, 343, 360, 358];[138, 334, 332, 136];-1;-1;DATA DE NASCIMENTO
367;188;16;106;24/07/2010
