left;top;width;height;transcription
[77, 90, 110, 100];[785, 314, 315, 788];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
130;600;20;137;84.707.113-3
[153, 158, 136, 134];[952, 764, 764, 954];-1;-1;REGISTRO GERAL
177;525;19;340;SAMECIMA IMAMURA BELI
[202, 201, 183, 185];[886, 954, 954, 886];-1;-1;NOME
[252, 253, 233, 231];[953, 855, 854, 955];-1;-1;FILIAÇÃO
269;672;12;178;PORTILHO ROSI FRELL
[314, 319, 335, 332];[954, 785, 785, 958];-1;-1;NATURALIDADE
[342, 348, 332, 325, 342];[484, 245, 243, 486, 486];-1;-1;DATA DE NASCIMENTO
[164, 169, 148, 144];[463, 240, 239, 464];-1;-1;DATA DE EXPEDIÇÃO
[607, 613, 595, 591];[341, 115, 115, 341];-1;-1;É PROIBIDO PLASTIFICAR
[622, 628, 612, 608];[675, 443, 443, 675];-1;-1;ASSINATURA DO DIRETOR
[647, 653, 635, 629, 645];[680, 444, 443, 681, 682];-1;-1;LEI Nº7 116 DE 29/08/83
565;422;17;240;JOANNA SHIGUEYOSHI RIYUJI
[512, 513, 495, 495];[960, 910, 911, 958];-1;-1;CPF
543;847;11;112;PACAEMBU-SP
495;779;12;110;813.568.819-98
[412, 415, 398, 393];[956, 811, 811, 957];-1;-1;DOC ORIGEM
396;371;19;411;CMC= BOA VISTA DAS MISSÕES-RS ,SEDE
433;524;15;259;C.NAS=72 LV=183 FL=167
234;643;15;208;HUMMEL SAHB HORII
148;143;15;95;12/11/1979
331;159;12;79;17/05/2014
317;664;13;118;GOIANÉSIA-GO
