left;top;width;height;transcription
[768, 302, 299, 768];[668, 679, 655, 642];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
653;606;175;22;51.718.343-2
[955, 871, 871, 955];[607, 608, 594, 593];-1;-1;REGISTRO
[955, 896, 896, 955];[574, 574, 588, 588];-1;-1;GERAL
[954, 899, 901, 955];[538, 538, 554, 552];-1;-1;NOME
441;522;485;30;CHIKAOKA LOBAO BALBI
394;440;531;27;GUSMAN CHIM NAKAKOGUE
452;399;473;27;CLAUDIANE RENAR TONY
829;308;92;20;ITU-SP
382;274;413;23;C.NAS=493 LV=376 FL=434
719;229;202;22;CARDOSO-SP
653;188;213;23;290.505.938-95
839;103;76;20;NH 44
[944, 910, 910, 945];[175, 176, 160, 158];-1;-1;CPF
[946, 831, 831, 947];[260, 263, 247, 244];-1;-1;DOC ORIGEM
[948, 813, 813, 950];[345, 347, 332, 328];-1;-1;NATURALIDADE
340;131;378;18;TASSO MARCHESI CENTURIONE
[639, 417, 420, 639];[103, 108, 124, 118];-1;-1;ASSINATURA DO DIRETOR
[639, 401, 401, 640];[65, 73, 92, 87];-1;-1;LEI Nº7 116 DE 29/08/83
151;119;68;19;4 VIA
180;325;142;20;08/03/1989
[317, 120, 120, 316];[362, 366, 350, 344];-1;-1;DATA DE NASCIMENTO
182;617;145;22;15/02/1951
[460, 392, 392, 461];[605, 606, 622, 620];-1;-1;DATA DE
[460, 362, 364, 461];[585, 587, 606, 605];-1;-1;EXPEDIÇÃO
[953, 873, 873, 954];[472, 473, 453, 452];-1;-1;FILIAÇÃO
