left;top;width;height;transcription
[570, 573, 595, 588];[258, 730, 729, 255];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
539;170;16;132;91.322.054-1
[530, 531, 543, 544];[63, 150, 150, 61];-1;-1;REGISTRO
[512, 511, 527, 527];[63, 122, 121, 64];-1;-1;GERAL
[479, 479, 494, 492];[64, 118, 117, 64];-1;-1;NOME
[400, 401, 419, 416];[66, 145, 144, 63];-1;-1;FILIAÇÃO
387;67;19;288;WEDER FOZ SANCHEZ
348;68;19;405;COIADO FRACAROLI FERRINHA
[285, 285, 302, 300];[68, 204, 203, 65];-1;-1;NATURALIDADE
270;72;16;273;FUNAI CHEADI PACIELLO
231;198;19;309;C.NAS=234 LV=50 FL=190
[207, 206, 221, 220];[67, 183, 182, 66];-1;-1;DOC ORIGEM
193;69;23;335;ÁLVARO DE CARVALHO-SP
[142, 142, 125, 127];[67, 102, 102, 67];-1;-1;CPF
86;331;11;175;FRIEDRICH KERTON TING
74;72;18;64;NH 83
[75, 76, 61, 58];[375, 601, 600, 374];-1;-1;ASSINATURA DO DIRETOR
[25, 28, 45, 44];[376, 621, 621, 375];-1;-1;LEI Nº7 116 DE 29/08/83
274;682;16;105;30/09/1983
[307, 305, 289, 291];[909, 708, 708, 909];-1;-1;DATA DE NASCIMENTO
543;682;16;105;31/08/1968
[549, 550, 533, 533];[567, 636, 636, 568];-1;-1;DATA DE
[516, 516, 532, 532];[567, 668, 667, 566];-1;-1;EXPEDIÇÃO
79;790;16;55;9 VIA
463;69;20;379;CARLINDO RAMOS HORIUTI
