left;top;width;height;transcription
[170, 451, 450, 168];[45, 49, 37, 31];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
130;65;75;10;61.102.093-2
57;109;242;13;CRESCIULO TICHAUER AGUTULI
[55, 84, 85, 55];[100, 102, 94, 92];-1;-1;NOME
[56, 107, 107, 54];[69, 70, 61, 60];-1;-1;REGISTRO
[56, 90, 89, 55];[80, 82, 72, 72];-1;-1;GERAL
[320, 367, 367, 321];[76, 76, 67, 66];-1;-1;DATA DE
[321, 382, 380, 320];[87, 88, 76, 76];-1;-1;EXPEDIÇÃO
393;70;59;9;16/06/1967
419;225;60;9;28/06/1955
[418, 536, 536, 418];[208, 210, 220, 219];-1;-1;DATA DE NASCIMENTO
[54, 104, 103, 53];[150, 152, 161, 160];-1;-1;FILIAÇÃO
56;164;153;11;CORBI ABUJAMRA FENILI
56;185;162;10;NADAL FACIS CRISTANTE
[52, 133, 133, 53];[212, 214, 203, 201];-1;-1;NATURALIDADE
55;219;75;8;BACABAL-MA
[52, 120, 120, 52];[253, 254, 263, 263];-1;-1;DOC ORIGEM
55;270;188;16;C.NAS=53 LV=202 FL=59
52;289;62;9;QUIXELÔ-CE
[51, 72, 72, 50];[317, 316, 307, 307];-1;-1;CPF
53;348;75;9;512.720.246-87
[230, 380, 380, 230];[394, 397, 384, 381];-1;-1;LEI Nº7 116 DE 29/08/83
[241, 376, 376, 241];[372, 372, 362, 361];-1;-1;ASSINATURA DO DIRETOR
215;349;146;8;TITARELLI HADEK LAMMARDO
[421, 476, 476, 419];[323, 324, 314, 315];-1;-1;PIS/PASEP
513;356;27;7;NH 79
