left;top;width;height;transcription
220;498;367;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
515;456;147;19;01.610.273-3
672;467;69;13;REGISTRO
693;452;47;14;GERAL
697;422;44;14;NOME
503;390;238;18;SILVANO FIOROTTO
678;356;62;15;FILIAÇÃO
634;257;106;14;NATURALIDADE
450;291;289;18;VERSEHGI KUDA TOLOI
546;226;195;22;SÃO ROMÃO-MG
649;192;92;13;DOC ORIGEM
577;159;162;18;SERICITA-MG
715;124;26;13;CPF
678;62;64;16;NH 22
566;131;134;19;185.537.089-18
415;196;227;14;C.NAS=151 LV=78 FL=79
[501, 310, 310, 501];[52, 51, 36, 36];-1;-1;LEI Nº7 116 DE 29/08/83
[241, 89, 89, 242];[269, 268, 257, 257];-1;-1;DATA DE NASCIMENTO
168;230;95;14;16/01/2018
140;64;43;14;6 VIA
361;85;171;9;MIYAKUCHI ERICK NYCOLAS
[500, 326, 327, 500];[65, 64, 76, 76];-1;-1;ASSINATURA DO DIRETOR
140;456;123;18;24/01/1957
290;466;60;14;DATA DE
272;452;79;14;EXPEDIÇÃO
291;122;149;25;36776/7586
