left;top;width;height;transcription
[306, 788, 787, 304];[73, 80, 102, 98];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[105, 194, 192, 104];[118, 120, 135, 134];-1;-1;REGISTRO
[104, 166, 164, 104];[152, 154, 137, 137];-1;-1;GERAL
219;108;135;18;76.854.140-2
[104, 160, 159, 103];[170, 173, 189, 186];-1;-1;NOME
114;189;419;19;ATAIENA MAGGIOTTO SERENA
[105, 183, 183, 103];[250, 252, 269, 267];-1;-1;FILIAÇÃO
113;266;343;22;ARGENAU TONELLA CAUA
119;310;280;25;HARIKI JOSY ZACURA
[102, 240, 240, 101];[370, 373, 387, 385];-1;-1;NATURALIDADE
114;381;272;22;BARRA DO CHAPÉU-SP
240;423;325;22;CMC= ASTORGA-PR ,SEDE
113;458;92;20;APUÍ-AM
[103, 217, 217, 102];[451, 452, 466, 464];-1;-1;DOC ORIGEM
165;504;173;20;176.853.497-79
[101, 135, 134, 100];[531, 533, 550, 548];-1;-1;CPF
110;581;70;19;NH 03
333;588;239;12;ALAILTON EVANIL STRATICO
[416, 642, 641, 417];[622, 625, 611, 608];-1;-1;ASSINATURA DO DIRETOR
[415, 660, 660, 413];[638, 642, 660, 658];-1;-1;LEI Nº7 116 DE 29/08/83
836;588;58;18;5 VIA
731;389;116;18;29/11/1998
[752, 954, 953, 750];[377, 379, 397, 391];-1;-1;DATA DE NASCIMENTO
736;111;125;19;05/05/2006
[611, 684, 683, 612];[124, 125, 141, 139];-1;-1;DATA DE
[613, 711, 710, 612];[158, 159, 142, 139];-1;-1;EXPEDIÇÃO
