left;top;width;height;transcription
[16, 22, 41, 36];[594, 223, 223, 596];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[55, 56, 68, 68];[747, 678, 680, 746];-1;-1;REGISTRO
[83, 84, 70, 69];[748, 704, 703, 746];-1;-1;GERAL
50;547;20;125;37.994.976-3
[58, 61, 72, 71];[355, 300, 301, 356];-1;-1;DATA DE
[86, 87, 73, 73];[355, 277, 278, 355];-1;-1;EXPEDIÇÃO
59;175;16;98;08/07/1964
[101, 99, 113, 114];[703, 748, 748, 704];-1;-1;NOME
121;549;16;201;TOZI GIULIAN YUDI
[163, 165, 180, 179];[749, 686, 685, 749];-1;-1;FILIAÇÃO
186;494;15;259;EMIDIO BIAZOTTO SOLARI
220;361;16;393;GRABERT NOCENTINI DOMENICHE
[263, 266, 279, 278];[750, 641, 642, 749];-1;-1;NATURALIDADE
285;578;15;176;POTIRENDABA-SP
[333, 334, 347, 345];[750, 660, 660, 751];-1;-1;DOC ORIGEM
348;655;19;98;PIATÃ-BA
320;377;16;279;C.NAS=31 LV=271 FL=431
[399, 401, 414, 412];[750, 723, 724, 753];-1;-1;CPF
451;702;15;54;NH 97
443;253;19;322;SIGNORETI PAPASSONI WEIJENBOR
[476, 479, 465, 464];[513, 335, 336, 513];-1;-1;ASSINATURA DO DIRETOR
[506, 508, 493, 489];[513, 323, 322, 514];-1;-1;LEI Nº7 116 DE 29/08/83
458;148;15;51;2 VIA
292;178;14;95;30/10/2016
[270, 272, 287, 285];[248, 91, 91, 247];-1;-1;DATA DE NASCIMENTO
