left;top;width;height;transcription
[302, 758, 758, 304];[82, 89, 68, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
237;103;136;19;42.628.707-1
[114, 207, 207, 114];[112, 114, 99, 98];-1;-1;REGISTRO
[113, 175, 175, 114];[129, 129, 114, 113];-1;-1;GERAL
[113, 167, 167, 111];[164, 164, 150, 149];-1;-1;NOME
113;179;468;20;TAHITI RIVELLINO ZAJDENWERG
[112, 197, 197, 112];[241, 243, 228, 225];-1;-1;FILIAÇÃO
115;255;387;20;FUTIWAKI DAURICIO BRODY
113;295;499;20;STEPANOFF CAVICCHIA BARBARO
[111, 251, 251, 111];[356, 359, 343, 341];-1;-1;NATURALIDADE
113;372;269;19;PATO BRAGADO-PR
[111, 232, 232, 110];[435, 437, 420, 419];-1;-1;DOC ORIGEM
114;449;388;22;C.NAS=270 LV=332 FL=410
[112, 149, 150, 110];[515, 515, 499, 499];-1;-1;CPF
104;533;106;13;SÃO TOMÉ-RN
187;490;163;20;685.720.879-40
[405, 636, 636, 406];[593, 595, 580, 577];-1;-1;ASSINATURA DO DIRETOR
[409, 650, 650, 410];[625, 629, 608, 607];-1;-1;LEI Nº7 116 DE 29/08/83
755;574;64;16;NH 48
[599, 671, 670, 596, 596];[120, 121, 105, 105, 119];-1;-1;DATA DE
[595, 695, 695, 594];[134, 136, 119, 120];-1;-1;EXPEDIÇÃO
731;111;114;16;22/12/1953
755;382;113;16;06/05/1994
[730, 932, 931, 730];[366, 367, 352, 350];-1;-1;DATA DE NASCIMENTO
