left;top;width;height;transcription
33;265;22;431;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
80;622;20;166;79.109.034-6
80;788;15;87;REGISTRO
96;820;15;55;GERAL
134;824;15;53;NOME
156;367;22;514;OSTROWSKY CAMPONEZ NASCIEL
215;797;17;80;FILIAÇÃO
284;590;19;293;SPANOS CHOIMEI GIOL
[339, 335, 352, 355];[878, 749, 748, 878];-1;-1;NATURALIDADE
361;634;24;248;INDIANÓPOLIS-PR
[421, 420, 434, 436];[876, 765, 764, 877];-1;-1;DOC ORIGEM
405;405;25;362;C.NAS=339 LV=177 FL=417
445;774;23;107;TEFÉ-AM
[505, 505, 519, 519];[877, 843, 844, 877];-1;-1;CPF
488;662;20;176;426.737.152-07
541;813;9;73;IVATUBA-PR
575;749;16;64;NH 12
549;460;15;206;FARAC IRIYA DAVOLI
[582, 580, 596, 597];[601, 385, 385, 600];-1;-1;ASSINATURA DO DIRETOR
[615, 610, 632, 633];[595, 373, 374, 595];-1;-1;LEI Nº7 116 DE 29/08/83
567;171;23;59;9 VIA
363;202;18;123;05/02/2017
[334, 335, 350, 349];[295, 103, 103, 297];-1;-1;DATA DE NASCIMENTO
74;197;18;124;07/02/1975
[75, 74, 90, 90];[420, 349, 349, 420];-1;-1;DATA DE
[106, 107, 91, 91];[420, 324, 324, 420];-1;-1;EXPEDIÇÃO
486;358;24;176;32376/1913
