left;top;width;height;transcription
[519, 326, 326, 521];[37, 33, 49, 53];-1;-1;LEI Nº7 116 DE 29/08/83
383;84;199;12;KASAT BRYAN MICHETTI
561;124;148;15;038.091.360-77
611;155;140;18;URUÇUCA-BA
[760, 760, 732, 732];[122, 134, 134, 121];-1;-1;CPF
300;186;352;19;C.NAS=440 LV=436 FL=458
[758, 668, 667, 759];[190, 190, 202, 203];-1;-1;DOC ORIGEM
544;222;205;16;BARRA LONGA-MG
[759, 649, 648, 760];[258, 256, 268, 270];-1;-1;NATURALIDADE
438;286;314;18;LOO AMPARADO GHIORZI
421;320;328;18;PAZETTO LEMBKE BOTEON
[753, 691, 691, 756, 756];[356, 356, 370, 369, 355];-1;-1;FILIAÇÃO
392;386;356;18;SCHULER ANDREOLLO TIEMI
[756, 710, 712, 756];[423, 421, 435, 436];-1;-1;NOME
[756, 707, 707, 753];[451, 451, 463, 463];-1;-1;GERAL
[754, 685, 685, 754];[469, 466, 481, 481];-1;-1;REGISTRO
532;453;138;18;05.269.687-6
152;448;116;18;20/03/1952
154;214;114;18;14/06/1978
[251, 92, 94, 252];[250, 247, 262, 263];-1;-1;DATA DE NASCIMENTO
[600, 228, 228, 601];[503, 497, 514, 520];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[358, 281, 281, 359];[445, 444, 460, 461];-1;-1;EXPEDIÇÃO
[359, 302, 304, 361];[475, 474, 461, 462];-1;-1;DATA DE
137;51;53;16;3 VIA
698;58;58;16;NH 11
336;63;186;15;ASSINATURA DO DIRETOR
