left;top;width;height;transcription
[233, 600, 599, 231];[25, 32, 51, 44];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
165;59;125;15;09.656.693-0
[80, 146, 146, 79];[60, 60, 72, 72];-1;-1;REGISTRO
[79, 125, 124, 80];[86, 87, 75, 74];-1;-1;GERAL
[79, 122, 121, 78];[104, 104, 117, 116];-1;-1;NOME
87;124;296;18;DELPHO HARIMA MURIS
[78, 139, 139, 76];[169, 169, 184, 184];-1;-1;FILIAÇÃO
85;190;382;18;GIANNETTI SERIGATO TOURON
86;222;378;18;TRASFERETI JACONETII NILSEN
[76, 183, 182, 76];[268, 269, 281, 280];-1;-1;NATURALIDADE
83;288;136;15;SILVEIRAS-SP
182;322;295;16;C.NAS=294 LV=186 FL=124
[75, 166, 166, 75];[334, 334, 346, 347];-1;-1;DOC ORIGEM
83;352;214;19;NOVA ALIANÇA-SP
124;387;148;15;747.570.150-62
[75, 101, 100, 75];[402, 403, 416, 415];-1;-1;CPF
82;450;58;16;NH 71
[316, 487, 487, 314];[467, 471, 483, 480];-1;-1;ASSINATURA DO DIRETOR
[313, 504, 503, 313];[495, 497, 513, 510];-1;-1;LEI Nº7 116 DE 29/08/83
640;456;53;16;9 VIA
562;294;133;19;30/11/1997
575;275;154;14;DATA DE NASCIMENTO
566;64;132;19;11/09/1984
467;64;58;14;DATA DE
467;79;78;15;EXPEDIÇÃO
